NAME,county,state,Total_Pop_2009,Total_Pop_2011,Total_Pop_2013,Total_Pop_2015,Total_Pop_2016,Total_Pop_2021,Total_Pop_25_to_29_2009,Total_Pop_25_to_29_2011,Total_Pop_25_to_29_2013,Total_Pop_25_to_29_2015,Total_Pop_25_to_29_2016,Total_Pop_25_to_29_2021,2009-2021 Total_Pop Change,2009-2021 Total_Pop % Change,2009-2021 Total_Pop Change Rank,2009-2021 Total_Pop Change Percentile,2009-2021 Total_Pop % Change Rank,2009-2021 Total_Pop % Change Percentile,2011-2021 Total_Pop Change,2011-2021 Total_Pop % Change,2011-2021 Total_Pop Change Rank,2011-2021 Total_Pop Change Percentile,2011-2021 Total_Pop % Change Rank,2011-2021 Total_Pop % Change Percentile,2013-2021 Total_Pop Change,2013-2021 Total_Pop % Change,2013-2021 Total_Pop Change Rank,2013-2021 Total_Pop Change Percentile,2013-2021 Total_Pop % Change Rank,2013-2021 Total_Pop % Change Percentile,2015-2021 Total_Pop Change,2015-2021 Total_Pop % Change,2015-2021 Total_Pop Change Rank,2015-2021 Total_Pop Change Percentile,2015-2021 Total_Pop % Change Rank,2015-2021 Total_Pop % Change Percentile,2016-2021 Total_Pop Change,2016-2021 Total_Pop % Change,2016-2021 Total_Pop Change Rank,2016-2021 Total_Pop Change Percentile,2016-2021 Total_Pop % Change Rank,2016-2021 Total_Pop % Change Percentile,2009-2021 Total_Pop_25_to_29 Change,2009-2021 Total_Pop_25_to_29 % Change,2009-2021 Total_Pop_25_to_29 Change Rank,2009-2021 Total_Pop_25_to_29 Change Percentile,2009-2021 Total_Pop_25_to_29 % Change Rank,2009-2021 Total_Pop_25_to_29 % Change Percentile,2011-2021 Total_Pop_25_to_29 Change,2011-2021 Total_Pop_25_to_29 % Change,2011-2021 Total_Pop_25_to_29 Change Rank,2011-2021 Total_Pop_25_to_29 Change Percentile,2011-2021 Total_Pop_25_to_29 % Change Rank,2011-2021 Total_Pop_25_to_29 % Change Percentile,2013-2021 Total_Pop_25_to_29 Change,2013-2021 Total_Pop_25_to_29 % Change,2013-2021 Total_Pop_25_to_29 Change Rank,2013-2021 Total_Pop_25_to_29 Change Percentile,2013-2021 Total_Pop_25_to_29 % Change Rank,2013-2021 Total_Pop_25_to_29 % Change Percentile,2015-2021 Total_Pop_25_to_29 Change,2015-2021 Total_Pop_25_to_29 % Change,2015-2021 Total_Pop_25_to_29 Change Rank,2015-2021 Total_Pop_25_to_29 Change Percentile,2015-2021 Total_Pop_25_to_29 % Change Rank,2015-2021 Total_Pop_25_to_29 % Change Percentile,2016-2021 Total_Pop_25_to_29 Change,2016-2021 Total_Pop_25_to_29 % Change,2016-2021 Total_Pop_25_to_29 Change Rank,2016-2021 Total_Pop_25_to_29 Change Percentile,2016-2021 Total_Pop_25_to_29 % Change Rank,2016-2021 Total_Pop_25_to_29 % Change Percentile
"Polk County, Nebraska",143,31,5164.0,5393.0,5342.0,5271.0,5242.0,5223.0,142.0,222.0,205.0,196.0,192.0,239.0,59.0,1.142525174283504,1736.0,44.67474489795919,1624.0,48.246173469387756,-170.0,-3.1522343778972783,1759.0,43.959196684730635,2082.0,33.66273509722665,-119.0,-2.2276301010857313,1684.0,46.367112810707454,1980.0,36.934353091140856,-48.0,-0.9106431417188365,1615.0,48.61509073543458,1776.0,43.48933460681312,-19.0,-0.36245707745135025,1607.0,48.869786692136266,1684.0,46.41833810888252,97.0,68.30985915492957,1367.0,56.441326530612244,177.0,94.38775510204081,17.0,7.657657657657668,1799.0,42.68409308256296,1264.0,59.73860376155563,34.0,16.58536585365853,1669.0,46.845124282982795,565.0,82.02676864244742,43.0,21.93877551020409,1627.0,48.23304680038205,306.0,90.28971665074816,47.0,24.479166666666675,1542.0,50.93919134033747,226.0,92.83667621776505
"Polk County, North Carolina",149,37,19107.0,20354.0,20381.0,20327.0,20324.0,19413.0,813.0,736.0,865.0,816.0,885.0,835.0,306.0,1.6015073009891578,1513.0,51.78571428571429,1560.0,50.286989795918366,-941.0,-4.62316989289574,2521.0,19.668473063436405,2336.0,25.565827223461906,-968.0,-4.749521613267261,2583.0,17.718291905672405,2447.0,22.052262587635436,-914.0,-4.496482510946032,2638.0,16.045845272206304,2532.0,19.42056669850366,-911.0,-4.482385357213148,2686.0,14.51766953199618,2597.0,17.351162050302452,22.0,2.7060270602706105,1791.0,42.920918367346935,1775.0,43.43112244897959,99.0,13.45108695652173,1231.0,60.79056423334396,809.0,74.24290723621294,-30.0,-3.4682080924855474,2289.0,27.08731676226896,2292.0,26.991714467813892,19.0,2.3284313725490113,1849.0,41.165234001910214,1773.0,43.58484559057625,-50.0,-5.649717514124298,2422.0,22.922636103151863,2494.0,20.630372492836678
"Polk County, Oregon",053,41,74550.0,74734.0,75930.0,77264.0,78470.0,86347.0,3100.0,4123.0,4265.0,4037.0,4310.0,5422.0,11797.0,15.824279007377594,458.0,85.42729591836735,369.0,88.26530612244898,11613.0,15.539112050739966,403.0,87.18520879821486,217.0,93.11444054829455,10417.0,13.719215066508617,379.0,87.95411089866157,174.0,94.48693435309114,9083.0,11.755798301925857,353.0,88.79337790512577,140.0,95.57465775230818,7877.0,10.038231171148215,351.0,88.85705189430118,152.0,95.19261381725566,2322.0,74.90322580645162,250.0,92.05994897959184,148.0,95.3125,1299.0,31.50618481688092,311.0,90.1179470832005,218.0,93.08256295824036,1157.0,27.127784290738568,309.0,90.18483110261313,230.0,92.7023581899299,1385.0,34.30765419866238,227.0,92.80483922317732,131.0,95.86119070359757,1112.0,25.80046403712297,231.0,92.6774912448265,208.0,93.40974212034384
"Polk County, Tennessee",139,47,15735.0,16740.0,16723.0,16687.0,16697.0,17502.0,911.0,827.0,780.0,795.0,835.0,940.0,1767.0,11.229742612011439,1008.0,67.8890306122449,582.0,81.47321428571429,762.0,4.551971326164872,1079.0,65.63595792158114,898.0,71.40580172138986,779.0,4.658255097769537,1008.0,67.90949649458253,768.0,75.55768005098788,815.0,4.88404146940733,960.0,69.46832219038522,586.0,81.37535816618912,805.0,4.82122536982692,952.0,69.72301814708692,531.0,83.12639286851321,29.0,3.18331503841931,1752.0,44.16454081632653,1736.0,44.67474489795919,113.0,13.663845223700122,1162.0,62.9901179470832,797.0,74.62543831686325,160.0,20.512820512820507,1028.0,67.27214786488209,397.0,87.38049713193116,145.0,18.23899371069182,1059.0,66.31645972620184,425.0,86.50111429481056,105.0,12.574850299401197,1154.0,63.29194524036931,632.0,79.91085641515441
"Polk County, Texas",373,48,46326.0,45653.0,45620.0,46113.0,46583.0,49372.0,2635.0,2440.0,2522.0,2568.0,2602.0,2826.0,3046.0,6.575141389284633,833.0,73.46938775510205,944.0,69.92984693877551,3719.0,8.146233544345382,656.0,79.1201785145043,582.0,81.4791201785145,3752.0,8.224462954844359,587.0,81.32568514977693,426.0,86.45634161886552,3259.0,7.067421334547741,566.0,82.01209805794333,385.0,87.774594078319,2789.0,5.987162698838633,577.0,81.66189111747852,409.0,87.01050620821394,191.0,7.248576850094879,1036.0,66.99617346938776,1489.0,52.55102040816326,386.0,15.819672131147545,662.0,78.92891297417916,675.0,78.51450430347465,304.0,12.053925455987313,732.0,76.70490758444869,835.0,73.4225621414914,258.0,10.046728971962615,761.0,75.8038841133397,957.0,69.56383317414836,224.0,8.608762490391996,758.0,75.89939509710283,983.0,68.73607131486787
"Polk County, Wisconsin",095,55,44147.0,44249.0,43905.0,43572.0,43483.0,44806.0,2161.0,2275.0,2164.0,2002.0,1954.0,2156.0,659.0,1.4927401635445259,1312.0,58.19515306122449,1576.0,49.776785714285715,557.0,1.2587855092770495,1150.0,63.37264902773351,1338.0,57.37966209754543,901.0,2.0521580685571195,977.0,68.89738687061822,1137.0,63.79859783301466,1234.0,2.8320940053245147,837.0,73.38427252467366,926.0,70.5507800063674,1323.0,3.0425683600487474,797.0,74.65775230818211,844.0,73.1614135625597,-5.0,-0.23137436372050457,1989.0,36.607142857142854,1974.0,37.08545918367347,-119.0,-5.230769230769228,2715.0,13.484220592923174,2367.0,24.577621931781955,-8.0,-0.3696857670979714,2082.0,33.68387507966858,2040.0,35.022307202039514,154.0,7.692307692307687,1015.0,67.71728748806113,1198.0,61.891117478510026,202.0,10.33776867963152,808.0,74.30754536771728,810.0,74.24387137854187
"Pondera County, Montana",073,30,5909.0,6165.0,6166.0,6206.0,6166.0,5974.0,252.0,320.0,257.0,341.0,342.0,328.0,65.0,1.100016923337277,1726.0,44.99362244897959,1633.0,47.95918367346938,-191.0,-3.098134630981342,1786.0,43.098501753267456,2072.0,33.981510997768574,-192.0,-3.1138501459617274,1804.0,42.54302103250478,2151.0,31.485022307202037,-232.0,-3.738317757009346,1974.0,37.185609678446355,2399.0,23.65488697866921,-192.0,-3.1138501459617274,1986.0,36.803565743393825,2360.0,24.89652976758994,76.0,30.15873015873016,1478.0,52.90178571428571,568.0,81.91964285714286,8.0,2.499999999999991,1885.0,39.942620337902454,1723.0,45.10678992668154,71.0,27.626459143968862,1411.0,55.06692160611855,219.0,93.05289993626513,-13.0,-3.8123167155425186,2182.0,30.563514804202484,2370.0,24.57815982171283,-14.0,-4.093567251461994,2135.0,32.05985354982489,2384.0,24.132441897484878
"Pontotoc County, Mississippi",115,28,28775.0,29682.0,30207.0,30517.0,30862.0,31136.0,1735.0,1974.0,2043.0,1958.0,1839.0,2010.0,2361.0,8.205039096437883,918.0,70.75892857142857,793.0,74.74489795918367,1454.0,4.8985917391011435,926.0,70.51322919987248,858.0,72.68090532355754,929.0,3.075446088654954,971.0,69.08859145952836,980.0,68.80178457616316,619.0,2.028377625585742,1034.0,67.11238459089462,1087.0,65.42502387774593,274.0,0.8878232130127728,1241.0,60.52212671123846,1349.0,57.08373129576568,275.0,15.85014409221901,857.0,72.70408163265306,1024.0,67.37882653061224,36.0,1.823708206686936,1647.0,47.529486770800126,1790.0,42.97099139305068,-33.0,-1.6152716593245242,2311.0,26.38623326959847,2145.0,31.676226896112176,52.0,2.655771195097034,1545.0,50.84368035657434,1734.0,44.82648837949698,171.0,9.298531810766718,891.0,71.66507481693728,910.0,71.06017191977078
"Pontotoc County, Oklahoma",123,40,36388.0,37102.0,37700.0,38055.0,38213.0,38102.0,3048.0,2626.0,2671.0,2767.0,2805.0,2626.0,1714.0,4.71034406947346,1017.0,67.60204081632652,1155.0,63.201530612244895,1000.0,2.69527249204895,1014.0,67.7080012751036,1110.0,64.64775262990118,402.0,1.0663129973474739,1167.0,62.842574888463986,1319.0,57.998725302740596,47.0,0.12350545263435375,1460.0,53.54982489652976,1504.0,52.14899713467048,-111.0,-0.29047706277968155,1799.0,42.757083731295765,1657.0,47.277936962750715,-422.0,-13.845144356955386,2939.0,6.313775510204081,2691.0,14.221938775510203,0.0,0.0,1960.0,37.55180108383806,1960.0,37.55180108383806,-45.0,-1.6847622613253455,2406.0,23.358827278521353,2152.0,31.453154875717015,-141.0,-5.095771593783882,2812.0,10.506208213944603,2479.0,21.10792741165234,-179.0,-6.381461675579326,2864.0,8.850684495383636,2533.0,19.38872970391595
"Pope County, Arkansas",115,05,58963.0,61166.0,62248.0,62830.0,63107.0,63234.0,4305.0,3944.0,4128.0,4144.0,4328.0,4274.0,4271.0,7.2435256008005044,721.0,77.04081632653062,881.0,71.93877551020408,2068.0,3.380963280253746,826.0,73.70098820529168,1021.0,67.48485814472426,986.0,1.583986634108725,954.0,69.63033779477374,1227.0,60.93052899936266,404.0,0.6430049339487542,1160.0,63.10092327284305,1382.0,56.03311047437122,127.0,0.20124550366837912,1388.0,55.84208850684496,1526.0,51.44858325374084,-31.0,-0.720092915214865,2128.0,32.17474489795919,1996.0,36.38392857142857,330.0,8.367139959432057,746.0,76.25119540962703,1196.0,61.90627988524068,146.0,3.5368217054263518,1074.0,65.80624601657107,1627.0,48.18355640535373,130.0,3.137065637065639,1117.0,64.46991404011462,1690.0,46.227316141356255,-54.0,-1.2476894639556368,2449.0,22.063037249283667,2120.0,32.537408468640564
"Pope County, Illinois",151,17,4071.0,4418.0,4383.0,4331.0,4255.0,3820.0,122.0,120.0,190.0,210.0,218.0,151.0,-251.0,-6.165561287153032,2102.0,33.003826530612244,2672.0,14.82780612244898,-598.0,-13.535536441828878,2286.0,27.1597067261715,3027.0,3.5384124960153014,-563.0,-12.845083276294778,2297.0,26.832377310388782,3032.0,3.4098151688973872,-511.0,-11.798660817363194,2354.0,25.087551735116204,3041.0,3.2155364533588027,-435.0,-10.223266745005876,2351.0,25.18306271887934,3022.0,3.8204393505253105,29.0,23.77049180327868,1752.0,44.16454081632653,739.0,76.46683673469387,31.0,25.83333333333333,1684.0,46.350015938795025,327.0,89.60790564233344,-39.0,-20.52631578947368,2362.0,24.760994263862333,2955.0,5.863607393244105,-59.0,-28.095238095238095,2522.0,19.738936644380768,3024.0,3.7567653613498884,-67.0,-30.733944954128447,2528.0,19.547914676854504,3040.0,3.2473734479465137
"Pope County, Minnesota",121,27,10979.0,11013.0,10957.0,10948.0,10975.0,11216.0,425.0,594.0,589.0,566.0,550.0,541.0,237.0,2.1586665452226983,1561.0,50.255102040816325,1472.0,53.09311224489795,203.0,1.8432761282121124,1343.0,57.220274147274466,1251.0,60.15301243226012,259.0,2.363785707766719,1267.0,59.65583173996176,1082.0,65.55130656469088,268.0,2.4479356960175336,1247.0,60.331104743712196,1004.0,68.06749442852595,241.0,2.195899772209575,1271.0,59.56701687360712,1023.0,67.46259153135944,116.0,27.294117647058826,1285.0,59.056122448979586,641.0,79.59183673469387,-53.0,-8.92255892255892,2398.0,23.58941664010201,2597.0,17.24577621931782,-48.0,-8.149405772495754,2430.0,22.594008922880814,2610.0,16.8578712555768,-25.0,-4.416961130742047,2304.0,26.67940146450175,2432.0,22.60426615727475,-9.0,-1.6363636363636358,2078.0,33.87456224132442,2158.0,31.32760267430755
"Poquoson city, Virginia",735,51,11775.0,12097.0,12117.0,12077.0,12068.0,12382.0,330.0,428.0,451.0,601.0,662.0,598.0,607.0,5.154989384288755,1339.0,57.33418367346938,1096.0,65.0829081632653,285.0,2.3559560221542597,1288.0,58.97354160025502,1174.0,62.6075868664329,265.0,2.187009985970123,1263.0,59.78330146590185,1117.0,64.43594646271511,305.0,2.5254616212635694,1224.0,61.06335561922954,986.0,68.64056033110474,314.0,2.601922439509452,1212.0,61.445399554282076,936.0,70.2324100604903,268.0,81.2121212121212,869.0,72.32142857142857,126.0,96.0140306122449,170.0,39.71962616822431,1010.0,67.83551163532037,140.0,95.56901498246732,147.0,32.59423503325942,1067.0,66.02931803696622,158.0,94.9968132568515,-3.0,-0.4991680532445919,2075.0,33.970073225087546,2102.0,33.110474371219354,-64.0,-9.667673716012082,2504.0,20.31200254695957,2714.0,13.626233683540272
"Portage County, Ohio",133,39,156001.0,160713.0,163387.0,161897.0,161796.0,161897.0,7013.0,9306.0,9292.0,9336.0,9419.0,9814.0,5896.0,3.7794629521605616,628.0,80.0063775510204,1257.0,59.94897959183674,1184.0,0.7367170048471428,964.0,69.3018807778132,1427.0,54.54255658272235,-1490.0,-0.9119452588027155,2793.0,11.026131293817718,1690.0,46.17590822179732,0.0,0.0,1527.0,51.416746259153136,1527.0,51.416746259153136,101.0,0.06242428737421868,1424.0,54.695956701687365,1563.0,50.27061445399554,2801.0,39.94011122201626,215.0,93.17602040816327,423.0,86.54336734693877,508.0,5.458843756716103,566.0,81.98916161938158,1443.0,54.03251514185528,522.0,5.617735686612146,525.0,83.30146590184832,1391.0,55.704270235818996,478.0,5.119965724078845,495.0,84.2725246736708,1464.0,53.42247691817893,395.0,4.193651130693277,505.0,83.95415472779369,1502.0,52.21267112384591
"Portage County, Wisconsin",097,55,68434.0,69754.0,70136.0,70432.0,70551.0,70378.0,3405.0,4432.0,4392.0,4265.0,4344.0,4364.0,1944.0,2.84069322266709,977.0,68.87755102040816,1384.0,55.89923469387755,624.0,0.8945723542735928,1125.0,64.1695887790883,1405.0,55.243863563914566,242.0,0.34504391468004325,1283.0,59.145952836201396,1446.0,53.95156150414277,-54.0,-0.07666969559291248,1626.0,48.264883794969755,1541.0,50.97102833492519,-173.0,-0.2452126830236323,1946.0,38.07704552690226,1644.0,47.69181789239096,959.0,28.164464023494862,450.0,85.68239795918367,624.0,80.13392857142857,-68.0,-1.534296028880866,2492.0,20.592923175007968,2106.0,32.89767293592604,-28.0,-0.6375227686703067,2269.0,27.724665391969406,2056.0,34.512428298279154,99.0,2.3212192262602516,1246.0,60.3629417382999,1775.0,43.52117160140082,20.0,0.4604051565377576,1793.0,42.94810569882203,1937.0,38.363578478191656
"Porter County, Indiana",127,18,160073.0,163406.0,165168.0,166570.0,167016.0,172353.0,10216.0,10122.0,9860.0,9840.0,9846.0,10142.0,12280.0,7.671499878180588,447.0,85.7780612244898,835.0,73.40561224489795,8947.0,5.475319143727897,463.0,85.27255339496335,806.0,74.33854000637552,7185.0,4.350116245277547,458.0,85.4365838113448,812.0,74.1555130656469,5783.0,3.4718136519181098,447.0,85.80070041388093,806.0,74.37121935689271,5337.0,3.195502227331515,436.0,86.15090735434575,816.0,74.0528494110156,-74.0,-0.7243539545810473,2322.0,25.98852040816326,1997.0,36.35204081632653,20.0,0.19758940920766577,1778.0,43.35352247370099,1942.0,38.125597704813515,282.0,2.8600405679513274,763.0,75.71701720841301,1710.0,45.53855959209688,302.0,3.069105691056917,681.0,78.35084368035658,1696.0,46.03629417382999,296.0,3.00629697339021,627.0,80.07004138809296,1644.0,47.69181789239096
"Portsmouth city, Virginia",740,51,100674.0,96066.0,95901.0,96135.0,96071.0,97454.0,8627.0,7562.0,7869.0,8067.0,8082.0,8191.0,-3220.0,-3.1984424975664005,3035.0,3.2525510204081636,2284.0,27.200255102040817,1388.0,1.4448400058293176,935.0,70.22633088938476,1310.0,58.2722346190628,1553.0,1.6193783172229637,832.0,73.51816443594646,1218.0,61.21733588272785,1319.0,1.3720289176678557,823.0,73.82999044890163,1228.0,60.9360076408787,1383.0,1.4395603251761813,783.0,75.10347023241006,1216.0,61.31805157593123,-436.0,-5.053900544801204,2948.0,6.026785714285714,2256.0,28.09311224489796,629.0,8.317905316053963,508.0,83.83806184252471,1205.0,61.61938157475295,322.0,4.092006608209431,703.0,77.62906309751433,1569.0,50.031867431485026,124.0,1.5371265650179655,1136.0,63.865011142948106,1876.0,40.30563514804202,109.0,1.3486760702796419,1134.0,63.92868513212353,1849.0,41.165234001910214
"Posey County, Indiana",129,18,26244.0,25973.0,25713.0,25567.0,25527.0,25301.0,1224.0,1338.0,1289.0,1371.0,1391.0,1366.0,-943.0,-3.5932022557536913,2621.0,16.45408163265306,2330.0,25.73341836734694,-672.0,-2.587302198436836,2349.0,25.15141855275741,1986.0,36.72298374242907,-412.0,-1.6023023373390899,2141.0,31.803696622052264,1857.0,40.8540471637986,-266.0,-1.0404036453240506,2030.0,35.40273798153454,1804.0,42.59789875835721,-226.0,-0.8853370940572702,2053.0,34.67048710601719,1823.0,41.9929958611907,142.0,11.601307189542487,1172.0,62.6594387755102,1227.0,60.90561224489795,28.0,2.0926756352765308,1707.0,45.61683136754861,1758.0,43.99107427478482,77.0,5.973622963537628,1372.0,56.30975143403442,1362.0,56.62842574888464,-5.0,-0.364697301239969,2098.0,33.2378223495702,2083.0,33.715377268385865,-25.0,-1.7972681524083378,2250.0,28.398599172238143,2179.0,30.659025787965614
"Pottawatomie County, Kansas",149,20,19391.0,21223.0,22009.0,22625.0,22920.0,25082.0,1126.0,1360.0,1376.0,1274.0,1266.0,1501.0,5691.0,29.348666907328138,634.0,79.81505102040816,104.0,96.7155612244898,3859.0,18.183103237054144,646.0,79.43895441504623,155.0,95.09085113165445,3073.0,13.96246989867782,650.0,79.31803696622052,165.0,94.77374123645635,2457.0,10.859668508287301,649.0,79.36962750716332,162.0,94.87424387137854,2162.0,9.432809773123907,659.0,79.05125756128622,167.0,94.71505889843999,375.0,33.30373001776199,718.0,77.13647959183673,521.0,83.41836734693877,141.0,10.367647058823536,1084.0,65.47656997131017,1010.0,67.83551163532037,125.0,9.084302325581394,1142.0,63.63926067558955,1071.0,65.90184831102613,227.0,17.81789638932496,833.0,73.51162050302452,450.0,85.7051894301178,235.0,18.56240126382307,726.0,76.91817892390958,372.0,88.18847500795924
"Pottawatomie County, Oklahoma",125,40,68955.0,69276.0,70144.0,71136.0,71551.0,72331.0,5061.0,4415.0,4398.0,4357.0,4422.0,4499.0,3376.0,4.89594663186137,783.0,75.06377551020408,1132.0,63.93494897959183,3055.0,4.4098966453028465,705.0,77.5581766018489,917.0,70.80012751036021,2187.0,3.11787180656935,748.0,76.19502868068834,970.0,69.12045889101339,1195.0,1.6798807917228986,850.0,72.97039159503342,1169.0,62.814390321553645,780.0,1.090131514584014,968.0,69.21362623368354,1297.0,58.73925501432665,-562.0,-11.10452479747086,3001.0,4.336734693877551,2591.0,17.410714285714285,84.0,1.9026047565118942,1322.0,57.8897035384125,1781.0,43.25788970353841,101.0,2.296498408367431,1244.0,60.38878266411727,1765.0,43.78585086042065,142.0,3.2591232499426193,1069.0,65.99808978032475,1675.0,46.70487106017192,77.0,1.7412935323383172,1319.0,58.038841133397014,1808.0,42.47055078000636
"Pottawattamie County, Iowa",155,19,89627.0,92464.0,92962.0,93213.0,93198.0,93571.0,6114.0,5857.0,5856.0,5738.0,5724.0,5369.0,3944.0,4.400459682908053,738.0,76.49872448979592,1196.0,61.89413265306123,1107.0,1.1972227028897775,985.0,68.63245138667516,1345.0,57.15651896716608,609.0,0.6551063875562146,1072.0,65.86998087954112,1399.0,55.44933078393881,358.0,0.38406660015233296,1191.0,62.11397644062401,1445.0,54.027379815345434,373.0,0.4002231807549439,1164.0,62.9735752944922,1464.0,53.42247691817893,-745.0,-12.185148838730786,3049.0,2.806122448979592,2636.0,15.97576530612245,-488.0,-8.331910534403274,3077.0,1.9445329933057058,2564.0,18.297736691106152,-487.0,-8.316256830601088,3080.0,1.880178457616316,2618.0,16.60293180369662,-369.0,-6.4308121296619,3029.0,3.597580388411334,2557.0,18.624641833810887,-355.0,-6.201956673654784,3013.0,4.106972301814708,2525.0,19.643425660617638
"Potter County, Pennsylvania",105,42,17142.0,17487.0,17487.0,17377.0,17239.0,16478.0,756.0,841.0,838.0,816.0,815.0,851.0,-664.0,-3.8735270096838192,2470.0,21.269132653061224,2374.0,24.330357142857142,-1009.0,-5.770000571853373,2562.0,18.361491871214536,2529.0,19.413452343002866,-1009.0,-5.770000571853373,2598.0,17.240280433397068,2605.0,17.01720841300191,-899.0,-5.173505208033613,2624.0,16.491563196434257,2629.0,16.332378223495702,-761.0,-4.414409188468005,2605.0,17.096466093600764,2587.0,17.66953199617956,95.0,12.56613756613756,1376.0,56.15433673469388,1185.0,62.244897959183675,10.0,1.189060642092743,1865.0,40.58017213898629,1850.0,41.05833598979917,13.0,1.5513126491646823,1859.0,40.79031230082855,1850.0,41.077119184193755,35.0,4.289215686274517,1700.0,45.908946195479146,1554.0,50.557147405284944,36.0,4.417177914110426,1636.0,47.946513849092646,1478.0,52.976758993950966
"Potter County, South Dakota",107,46,2149.0,2375.0,2323.0,2307.0,2306.0,2613.0,31.0,84.0,97.0,98.0,86.0,145.0,464.0,21.59143787808282,1410.0,55.07015306122449,195.0,93.81377551020408,238.0,10.021052631578954,1315.0,58.11284666879184,439.0,86.03761555626394,290.0,12.483857081360306,1243.0,60.42065009560229,218.0,93.08476736775016,306.0,13.263979193758125,1223.0,61.095192613817254,107.0,96.62527857370264,307.0,13.313096270598447,1218.0,61.254377586755815,78.0,97.54855141674625,114.0,367.741935483871,1294.0,58.76913265306123,8.0,99.77678571428571,61.0,72.61904761904762,1464.0,53.36308575071725,63.0,98.0235894166401,48.0,49.48453608247423,1570.0,50.0,71.0,97.76927979604844,47.0,47.95918367346938,1587.0,49.50652658389048,82.0,97.42120343839542,59.0,68.6046511627907,1440.0,54.18656478828399,45.0,98.59917223814072
"Potter County, Texas",375,48,120797.0,120626.0,121526.0,122352.0,121883.0,119043.0,10761.0,9683.0,9578.0,9543.0,9577.0,8659.0,-1754.0,-1.4520228151361336,2865.0,8.673469387755102,2008.0,36.00127551020408,-1583.0,-1.312320726874805,2789.0,11.125278928912973,1769.0,43.64042078418871,-2483.0,-2.043184174579926,2971.0,5.353728489483748,1945.0,38.04971319311664,-3309.0,-2.7044919576304394,3059.0,2.6424705507800064,2176.0,30.754536771728745,-2840.0,-2.3301034598754544,3050.0,2.9290035020694045,2181.0,30.595351798790194,-2102.0,-19.533500604033083,3118.0,0.6058673469387755,2855.0,8.99234693877551,-1024.0,-10.575234947846745,3115.0,0.7331845712464138,2684.0,14.472425884603124,-919.0,-9.594904990603471,3107.0,1.0197578075207139,2681.0,14.595283620140217,-884.0,-9.263334381221833,3101.0,1.3053167780961477,2700.0,14.071951607768227,-918.0,-9.58546517698653,3096.0,1.4645017510347023,2712.0,13.689907672715695
"Powder River County, Montana",075,30,1668.0,1656.0,1669.0,1703.0,1648.0,1759.0,76.0,80.0,103.0,99.0,89.0,100.0,91.0,5.455635491606725,1684.0,46.33290816326531,1058.0,66.29464285714286,103.0,6.2198067632850185,1417.0,54.86133248326427,728.0,76.82499203060249,90.0,5.392450569203122,1397.0,55.513065646908856,685.0,78.20267686424475,56.0,3.2883147386964184,1442.0,54.12289079910857,843.0,73.19325055714741,111.0,6.735436893203883,1405.0,55.30085959885387,345.0,89.04807386182745,24.0,31.578947368421062,1776.0,43.39923469387755,550.0,82.4936224489796,20.0,25.0,1778.0,43.35352247370099,348.0,88.93847625119541,-3.0,-2.9126213592232997,2028.0,35.404716379859785,2243.0,28.55321861057999,1.0,1.0101010101010166,2031.0,35.370900986946836,1951.0,37.917860553963706,11.0,12.35955056179776,1878.0,40.2419611588666,651.0,79.3059535179879
"Powell County, Kentucky",197,21,13589.0,12730.0,12582.0,12447.0,12387.0,13050.0,957.0,789.0,736.0,724.0,730.0,815.0,-539.0,-3.9664434469055876,2388.0,23.883928571428573,2387.0,23.91581632653061,320.0,2.513747054202664,1261.0,59.8342365317182,1147.0,63.468281797896076,468.0,3.719599427753928,1133.0,63.92606755895475,882.0,71.92479286169535,603.0,4.844540853217638,1045.0,66.7621776504298,591.0,81.21617319325057,663.0,5.35238556551223,1009.0,67.90830945558739,469.0,85.10028653295129,-142.0,-14.838035527690696,2555.0,18.558673469387756,2726.0,13.105867346938776,26.0,3.2953105196451116,1725.0,45.043034746573156,1644.0,47.6251195409627,79.0,10.733695652173903,1363.0,56.59655831739961,945.0,69.91714467813894,91.0,12.569060773480656,1294.0,58.83476599808978,750.0,76.15409105380452,85.0,11.64383561643836,1269.0,59.63069086278255,699.0,77.77777777777779
"Powell County, Montana",077,30,7057.0,7068.0,7052.0,6975.0,6928.0,6955.0,414.0,443.0,458.0,455.0,462.0,516.0,-102.0,-1.4453733881252706,1911.0,39.09438775510204,2006.0,36.06505102040816,-113.0,-1.5987549518958644,1685.0,46.31813834874083,1820.0,42.01466369142493,-97.0,-1.3754963131026643,1654.0,47.32313575525813,1801.0,42.638623326959845,-20.0,-0.28673835125447855,1565.0,50.206940464820114,1587.0,49.50652658389048,27.0,0.38972286374134857,1534.0,51.19388729703916,1469.0,53.26329194524037,102.0,24.63768115942029,1348.0,57.04719387755102,711.0,77.35969387755102,73.0,16.478555304740404,1392.0,55.65827223461907,653.0,79.21581128466688,58.0,12.66375545851528,1494.0,52.421924792861695,802.0,74.47418738049714,61.0,13.406593406593403,1484.0,52.785737026424705,689.0,78.09614772365488,54.0,11.688311688311682,1483.0,52.81757402101241,693.0,77.96879974530404
