starting_year,student_id,Fall,Winter,Spring
2023,2023-2529,80.0,73.0,76.0
2023,2023-253,73.0,67.0,77.0
2023,2023-2530,79.0,71.0,74.0
2023,2023-2531,74.0,71.0,78.0
2023,2023-2532,69.0,,80.0
2023,2023-2533,61.0,51.0,71.0
2023,2023-2534,76.0,67.0,81.0
2023,2023-2535,64.0,63.0,64.0
2023,2023-2536,82.0,76.0,89.0
2023,2023-2537,77.0,67.0,74.0
2023,2023-2538,79.0,78.0,78.0
2023,2023-2539,72.0,62.0,69.0
2023,2023-254,59.0,52.0,54.0
2023,2023-2540,73.0,70.0,73.0
2023,2023-2541,64.0,62.0,72.0
2023,2023-2542,54.0,48.0,57.0
2023,2023-2543,60.0,50.0,55.0
2023,2023-2544,64.0,61.0,62.0
2023,2023-2545,55.0,48.0,74.0
2023,2023-2546,62.0,52.0,68.0
2023,2023-2547,51.0,45.0,72.0
2023,2023-2548,60.0,,82.0
2023,2023-2549,71.0,66.0,77.0
2023,2023-255,66.0,61.0,65.0
2023,2023-2550,59.0,57.0,61.0
2023,2023-2551,66.0,56.0,85.0
2023,2023-2552,57.0,53.0,52.0
2023,2023-2553,75.0,73.0,72.0
2023,2023-2554,73.0,68.0,69.0
2023,2023-2555,66.0,,63.0
2023,2023-2556,85.0,76.0,85.0
2023,2023-2557,79.0,73.0,89.0
2023,2023-2558,65.0,,70.0
2023,2023-2559,75.0,72.0,78.0
2023,2023-256,67.0,60.0,88.0
2023,2023-2560,77.0,70.0,77.0
2023,2023-2561,70.0,67.0,65.0
2023,2023-2562,68.0,64.0,78.0
2023,2023-2563,70.0,64.0,67.0
2023,2023-2564,90.0,81.0,98.0
2023,2023-2565,73.0,,85.0
2023,2023-2566,78.0,71.0,77.0
2023,2023-2567,81.0,72.0,92.0
2023,2023-2568,85.0,78.0,81.0
2023,2023-2569,64.0,61.0,65.0
2023,2023-257,61.0,52.0,57.0
2023,2023-2570,60.0,55.0,80.0
2023,2023-2571,81.0,,82.0
2023,2023-2572,59.0,50.0,57.0
2023,2023-2573,47.0,41.0,64.0
2023,2023-2574,71.0,69.0,83.0
2023,2023-2575,71.0,,66.0
2023,2023-2576,82.0,74.0,100.0
2023,2023-2577,66.0,58.0,70.0
2023,2023-2578,85.0,,89.0
2023,2023-2579,67.0,64.0,87.0
2023,2023-258,73.0,69.0,91.0
2023,2023-2580,74.0,72.0,73.0
2023,2023-2581,85.0,81.0,93.0
2023,2023-2582,82.0,,84.0
2023,2023-2583,55.0,46.0,67.0
2023,2023-2584,78.0,72.0,80.0
2023,2023-2585,61.0,59.0,69.0
2023,2023-2586,80.0,72.0,75.0
2023,2023-2587,73.0,70.0,97.0
2023,2023-2588,74.0,68.0,96.0
2023,2023-2589,85.0,77.0,85.0
2023,2023-259,70.0,64.0,69.0
2023,2023-2590,70.0,62.0,72.0
2023,2023-2591,60.0,53.0,58.0
2023,2023-2592,50.0,,57.0
2023,2023-2593,62.0,,75.0
2023,2023-2594,90.0,82.0,90.0
2023,2023-2595,60.0,52.0,55.0
2023,2023-2596,72.0,69.0,76.0
2023,2023-2597,48.0,46.0,50.0
2023,2023-2598,60.0,51.0,71.0
2023,2023-2599,69.0,62.0,64.0
2023,2023-26,55.0,48.0,53.0
2023,2023-260,66.0,,66.0
2023,2023-2600,54.0,46.0,61.0
2023,2023-2601,81.0,78.0,86.0
2023,2023-2602,56.0,47.0,54.0
2023,2023-2603,89.0,86.0,88.0
2023,2023-2604,74.0,71.0,75.0
2023,2023-2605,73.0,70.0,77.0
2023,2023-2606,90.0,86.0,86.0
2023,2023-2607,79.0,71.0,77.0
2023,2023-2608,79.0,74.0,78.0
2023,2023-2609,69.0,60.0,69.0
2023,2023-261,70.0,61.0,67.0
2023,2023-2610,82.0,81.0,94.0
2023,2023-2611,63.0,53.0,80.0
2023,2023-2612,92.0,87.0,89.0
2023,2023-2613,59.0,53.0,70.0
2023,2023-2614,86.0,81.0,91.0
2023,2023-2615,73.0,63.0,72.0
2023,2023-2616,61.0,53.0,71.0
2023,2023-2617,64.0,63.0,67.0
2023,2023-2618,77.0,75.0,74.0
2023,2023-2619,59.0,49.0,71.0
2023,2023-262,63.0,56.0,66.0
2023,2023-2620,84.0,78.0,79.0
2023,2023-2621,71.0,69.0,73.0
2023,2023-2622,67.0,59.0,76.0
2023,2023-2623,64.0,,68.0
2023,2023-2624,84.0,76.0,80.0
2023,2023-2625,66.0,60.0,64.0
2023,2023-2626,81.0,71.0,81.0
2023,2023-2627,67.0,57.0,69.0
2023,2023-2628,69.0,62.0,72.0
2023,2023-2629,79.0,,81.0
2023,2023-263,64.0,60.0,67.0
2023,2023-2630,78.0,73.0,83.0
2023,2023-2631,65.0,60.0,73.0
2023,2023-2632,79.0,74.0,76.0
2023,2023-2633,66.0,57.0,61.0
2023,2023-2634,85.0,82.0,89.0
2023,2023-2635,69.0,63.0,72.0
2023,2023-2636,60.0,58.0,63.0
2023,2023-2637,61.0,52.0,80.0
2023,2023-2638,83.0,,78.0
2023,2023-2639,58.0,,56.0
2023,2023-264,61.0,54.0,84.0
2023,2023-2640,57.0,54.0,55.0
2023,2023-2641,79.0,,100.0
2023,2023-2642,76.0,73.0,75.0
2023,2023-2643,78.0,69.0,88.0
2023,2023-2644,76.0,69.0,74.0
2023,2023-2645,78.0,,82.0
2023,2023-2646,68.0,60.0,64.0
2023,2023-2647,79.0,76.0,81.0
2023,2023-2648,63.0,59.0,78.0
2023,2023-2649,56.0,48.0,58.0
2023,2023-265,64.0,56.0,88.0
2023,2023-2650,66.0,63.0,82.0
2023,2023-2651,65.0,64.0,86.0
2023,2023-2652,76.0,73.0,100.0
2023,2023-2653,72.0,62.0,68.0
2023,2023-2654,75.0,71.0,85.0
2023,2023-2655,67.0,59.0,91.0
2023,2023-2656,61.0,51.0,61.0
2023,2023-2657,73.0,70.0,68.0
2023,2023-2658,96.0,86.0,95.0
2023,2023-2659,94.0,84.0,99.0
2023,2023-266,72.0,67.0,74.0
2023,2023-2660,64.0,59.0,72.0
2023,2023-2661,72.0,,68.0
2023,2023-2662,75.0,70.0,70.0
2023,2023-2663,66.0,62.0,61.0
2023,2023-2664,78.0,68.0,80.0
2023,2023-2665,65.0,60.0,77.0
2023,2023-2666,70.0,69.0,76.0
2023,2023-2667,67.0,59.0,67.0
2023,2023-2668,54.0,46.0,78.0
2023,2023-2669,79.0,69.0,98.0
2023,2023-267,70.0,69.0,67.0
2023,2023-2670,70.0,,76.0
2023,2023-2671,70.0,68.0,69.0
2023,2023-2672,89.0,80.0,92.0
2023,2023-2673,68.0,58.0,63.0
2023,2023-2674,67.0,59.0,65.0
2023,2023-2675,71.0,,69.0
2023,2023-2676,73.0,69.0,69.0
2023,2023-2677,80.0,78.0,75.0
2023,2023-2678,70.0,66.0,69.0
2023,2023-2679,84.0,77.0,94.0
2023,2023-268,75.0,66.0,79.0
2023,2023-2680,64.0,61.0,82.0
2023,2023-2681,66.0,59.0,69.0
2023,2023-2682,64.0,63.0,64.0
2023,2023-2683,63.0,59.0,68.0
2023,2023-2684,63.0,53.0,66.0
2023,2023-2685,73.0,,94.0
2023,2023-2686,80.0,75.0,75.0
2023,2023-2687,73.0,64.0,83.0
2023,2023-2688,74.0,68.0,91.0
2023,2023-2689,74.0,73.0,70.0
2023,2023-269,61.0,60.0,76.0
2023,2023-2690,71.0,70.0,70.0
2023,2023-2691,65.0,60.0,64.0
2023,2023-2692,73.0,64.0,73.0
2023,2023-2693,71.0,69.0,68.0
2023,2023-2694,75.0,72.0,78.0
2023,2023-2695,84.0,76.0,100.0
2023,2023-2696,70.0,62.0,74.0
2023,2023-2697,74.0,69.0,74.0
2023,2023-2698,59.0,52.0,63.0
2023,2023-2699,67.0,61.0,63.0
2023,2023-27,59.0,,69.0
2023,2023-270,54.0,44.0,60.0
2023,2023-2700,65.0,59.0,83.0
2023,2023-2701,72.0,67.0,76.0
2023,2023-2702,73.0,66.0,90.0
2023,2023-2703,78.0,76.0,85.0
2023,2023-2704,78.0,75.0,74.0
2023,2023-2705,83.0,,81.0
2023,2023-2706,72.0,69.0,74.0
2023,2023-2707,75.0,66.0,85.0
2023,2023-2708,48.0,43.0,57.0
2023,2023-2709,65.0,62.0,77.0
2023,2023-271,51.0,50.0,63.0
2023,2023-2710,65.0,55.0,67.0
2023,2023-2711,69.0,,84.0
2023,2023-2712,62.0,56.0,75.0
2023,2023-2713,61.0,55.0,57.0
2023,2023-2714,53.0,51.0,74.0
2023,2023-2715,73.0,71.0,91.0
2023,2023-2716,79.0,72.0,79.0
2023,2023-2717,55.0,46.0,52.0
2023,2023-2718,72.0,,74.0
2023,2023-2719,65.0,,62.0
2023,2023-272,74.0,68.0,86.0
2023,2023-2720,57.0,56.0,57.0
2023,2023-2721,76.0,71.0,79.0
2023,2023-2722,69.0,63.0,78.0
2023,2023-2723,64.0,,81.0
2023,2023-2724,57.0,47.0,81.0
2023,2023-2725,61.0,58.0,58.0
2023,2023-2726,56.0,52.0,70.0
2023,2023-2727,68.0,62.0,77.0
2023,2023-2728,65.0,56.0,74.0
2023,2023-2729,45.0,,66.0
2023,2023-273,63.0,58.0,85.0
2023,2023-2730,48.0,,49.0
2023,2023-2731,77.0,76.0,75.0
2023,2023-2732,67.0,,78.0
2023,2023-2733,67.0,62.0,64.0
2023,2023-2734,69.0,62.0,65.0
2023,2023-2735,85.0,81.0,82.0
2023,2023-2736,59.0,57.0,63.0
2023,2023-2737,79.0,70.0,77.0
2023,2023-2738,70.0,67.0,67.0
2023,2023-2739,76.0,,84.0
2023,2023-274,77.0,69.0,78.0
2023,2023-2740,79.0,,74.0
2023,2023-2741,58.0,55.0,53.0
2023,2023-2742,75.0,69.0,78.0
2023,2023-2743,77.0,71.0,73.0
2023,2023-2744,66.0,64.0,69.0
2023,2023-2745,62.0,60.0,59.0
2023,2023-2746,58.0,53.0,61.0
2023,2023-2747,83.0,75.0,82.0
2023,2023-2748,87.0,84.0,100.0
2023,2023-2749,60.0,56.0,84.0
2023,2023-275,55.0,45.0,74.0
2023,2023-2750,68.0,,71.0
2023,2023-2751,73.0,68.0,97.0
2023,2023-2752,60.0,59.0,59.0
2023,2023-2753,78.0,,80.0
2023,2023-2754,81.0,74.0,76.0
2023,2023-2755,88.0,86.0,100.0
2023,2023-2756,65.0,60.0,75.0
2023,2023-2757,86.0,80.0,81.0
2023,2023-2758,83.0,73.0,87.0
2023,2023-2759,72.0,69.0,87.0
2023,2023-276,83.0,73.0,81.0
2023,2023-2760,75.0,71.0,72.0
2023,2023-2761,67.0,,67.0
2023,2023-2762,60.0,51.0,57.0
2023,2023-2763,68.0,61.0,63.0
2023,2023-2764,77.0,74.0,77.0
2023,2023-2765,64.0,54.0,67.0
2023,2023-2766,70.0,67.0,73.0
2023,2023-2767,70.0,62.0,85.0
2023,2023-2768,78.0,69.0,76.0
2023,2023-2769,69.0,64.0,73.0
2023,2023-277,65.0,64.0,81.0
2023,2023-2770,77.0,,75.0
2023,2023-2771,63.0,55.0,74.0
2023,2023-2772,78.0,70.0,74.0
2023,2023-2773,85.0,76.0,85.0
2023,2023-2774,73.0,69.0,75.0
2023,2023-2775,69.0,,70.0
2023,2023-2776,65.0,58.0,69.0
2023,2023-2777,59.0,56.0,81.0
2023,2023-2778,94.0,89.0,89.0
2023,2023-2779,75.0,,91.0
2023,2023-278,47.0,41.0,44.0
2023,2023-2780,83.0,81.0,78.0
2023,2023-2781,71.0,62.0,66.0
2023,2023-2782,68.0,64.0,72.0
2023,2023-2783,56.0,51.0,59.0
2023,2023-2784,73.0,67.0,83.0
2023,2023-2785,65.0,63.0,69.0
2023,2023-2786,63.0,56.0,64.0
2023,2023-2787,62.0,61.0,81.0
2023,2023-2788,69.0,67.0,70.0
2023,2023-2789,72.0,,69.0
2023,2023-279,64.0,62.0,82.0
2023,2023-2790,50.0,44.0,61.0
2023,2023-2791,78.0,75.0,83.0
2023,2023-2792,72.0,70.0,81.0
2023,2023-2793,77.0,67.0,75.0
2023,2023-2794,76.0,72.0,73.0
2023,2023-2795,56.0,54.0,51.0
2023,2023-2796,79.0,72.0,77.0
2023,2023-2797,70.0,65.0,68.0
2023,2023-2798,60.0,54.0,64.0
2023,2023-2799,73.0,69.0,77.0
2023,2023-28,59.0,54.0,78.0
2023,2023-280,63.0,59.0,87.0
2023,2023-2800,73.0,65.0,93.0
2023,2023-2801,54.0,51.0,52.0
2023,2023-2802,86.0,76.0,97.0
2023,2023-2803,65.0,58.0,77.0
2023,2023-2804,78.0,70.0,79.0
2023,2023-2805,56.0,,59.0
2023,2023-2806,74.0,64.0,86.0
2023,2023-2807,58.0,53.0,57.0
2023,2023-2808,79.0,74.0,88.0
2023,2023-2809,73.0,68.0,76.0
2023,2023-281,71.0,65.0,74.0
2023,2023-2810,71.0,65.0,68.0
2023,2023-2811,67.0,59.0,66.0
2023,2023-2812,67.0,57.0,62.0
2023,2023-2813,72.0,64.0,71.0
2023,2023-2814,59.0,,78.0
2023,2023-2815,64.0,,66.0
2023,2023-2816,69.0,61.0,70.0
2023,2023-2817,78.0,,82.0
2023,2023-2818,74.0,73.0,87.0
2023,2023-2819,41.0,38.0,39.0
2023,2023-282,74.0,69.0,70.0
2023,2023-2820,53.0,50.0,75.0
2023,2023-2821,55.0,50.0,54.0
2023,2023-2822,64.0,63.0,60.0
2023,2023-2823,71.0,61.0,69.0
2023,2023-2824,75.0,70.0,72.0
2023,2023-2825,69.0,59.0,72.0
2023,2023-2826,71.0,67.0,82.0
2023,2023-2827,69.0,63.0,69.0
2023,2023-2828,67.0,57.0,67.0
2023,2023-2829,76.0,70.0,74.0
2023,2023-283,59.0,49.0,58.0
2023,2023-2830,64.0,58.0,84.0
2023,2023-2831,54.0,44.0,49.0
2023,2023-2832,63.0,57.0,61.0
2023,2023-2833,92.0,,100.0
2023,2023-2834,87.0,83.0,87.0
2023,2023-2835,59.0,54.0,57.0
2023,2023-2836,75.0,71.0,98.0
2023,2023-2837,66.0,61.0,62.0
2023,2023-2838,71.0,67.0,66.0
2023,2023-2839,72.0,62.0,92.0
2023,2023-284,80.0,,90.0
2023,2023-2840,85.0,82.0,100.0
2023,2023-2841,67.0,,63.0
2023,2023-2842,54.0,53.0,67.0
2023,2023-2843,90.0,86.0,91.0
2023,2023-2844,71.0,66.0,72.0
2023,2023-2845,79.0,77.0,83.0
2023,2023-2846,54.0,47.0,49.0
2023,2023-2847,80.0,78.0,78.0
2023,2023-2848,71.0,70.0,92.0
2023,2023-2849,65.0,,67.0
2023,2023-285,62.0,60.0,64.0
2023,2023-2850,42.0,41.0,56.0
2023,2023-2851,64.0,63.0,66.0
2023,2023-2852,61.0,59.0,65.0
2023,2023-2853,58.0,52.0,79.0
2023,2023-2854,75.0,66.0,92.0
2023,2023-2855,91.0,85.0,95.0
2023,2023-2856,59.0,,58.0
2023,2023-2857,63.0,57.0,62.0
2023,2023-2858,73.0,,68.0
2023,2023-2859,66.0,56.0,87.0
2023,2023-286,75.0,66.0,73.0
2023,2023-2860,56.0,51.0,66.0
2023,2023-2861,83.0,80.0,87.0
2023,2023-2862,71.0,69.0,74.0
2023,2023-2863,81.0,74.0,78.0
2023,2023-2864,71.0,66.0,71.0
2023,2023-2865,80.0,74.0,98.0
2023,2023-2866,68.0,58.0,65.0
2023,2023-2867,56.0,47.0,66.0
2023,2023-2868,66.0,57.0,67.0
2023,2023-2869,65.0,63.0,75.0
2023,2023-287,64.0,,61.0
2023,2023-2870,64.0,63.0,82.0
2023,2023-2871,76.0,,72.0
2023,2023-2872,67.0,58.0,72.0
2023,2023-2873,78.0,73.0,77.0
2023,2023-2874,77.0,72.0,100.0
2023,2023-2875,63.0,59.0,82.0
2023,2023-2876,63.0,,78.0
2023,2023-2877,71.0,69.0,83.0
2023,2023-2878,78.0,68.0,92.0
2023,2023-2879,70.0,64.0,78.0
2023,2023-288,58.0,52.0,60.0
2023,2023-2880,70.0,66.0,90.0
2023,2023-2881,75.0,74.0,76.0
2023,2023-2882,88.0,81.0,100.0
2023,2023-2883,68.0,59.0,66.0
2023,2023-2884,63.0,61.0,73.0
2023,2023-2885,81.0,,85.0
2023,2023-2886,73.0,,77.0
2023,2023-2887,76.0,71.0,79.0
2023,2023-2888,70.0,,65.0
2023,2023-2889,71.0,,75.0
2023,2023-289,54.0,50.0,65.0
2023,2023-2890,75.0,65.0,71.0
2023,2023-2891,48.0,41.0,49.0
2023,2023-2892,63.0,55.0,61.0
2023,2023-2893,70.0,65.0,66.0
2023,2023-2894,73.0,,87.0
2023,2023-2895,67.0,61.0,71.0
2023,2023-2896,53.0,45.0,52.0
2023,2023-2897,59.0,53.0,75.0
2023,2023-2898,71.0,,72.0
2023,2023-2899,89.0,79.0,91.0
2023,2023-29,67.0,63.0,63.0
2023,2023-290,73.0,71.0,84.0
2023,2023-2900,92.0,82.0,92.0
2023,2023-2901,85.0,,92.0
2023,2023-2902,66.0,,76.0
2023,2023-2903,73.0,71.0,71.0
2023,2023-2904,74.0,69.0,80.0
2023,2023-2905,86.0,84.0,100.0
2023,2023-2906,81.0,79.0,97.0
2023,2023-2907,71.0,65.0,75.0
2023,2023-2908,69.0,65.0,71.0
2023,2023-2909,81.0,73.0,85.0
2023,2023-291,55.0,50.0,72.0
2023,2023-2910,71.0,62.0,67.0
2023,2023-2911,73.0,,71.0
2023,2023-2912,60.0,59.0,62.0
2023,2023-2913,64.0,57.0,87.0
2023,2023-2914,76.0,71.0,76.0
2023,2023-2915,80.0,74.0,83.0
2023,2023-2916,63.0,53.0,80.0
2023,2023-2917,66.0,,64.0
2023,2023-2918,65.0,60.0,87.0
2023,2023-2919,68.0,62.0,66.0
2023,2023-292,71.0,63.0,81.0
2023,2023-2920,83.0,77.0,78.0
2023,2023-2921,77.0,67.0,80.0
2023,2023-2922,59.0,51.0,56.0
2023,2023-2923,69.0,62.0,85.0
2023,2023-2924,78.0,72.0,80.0
2023,2023-2925,71.0,69.0,70.0
2023,2023-2926,60.0,58.0,58.0
2023,2023-2927,75.0,68.0,79.0
2023,2023-2928,68.0,64.0,66.0
2023,2023-2929,50.0,,45.0
2023,2023-293,52.0,46.0,49.0
2023,2023-2930,76.0,73.0,88.0
2023,2023-2931,68.0,,73.0
2023,2023-2932,82.0,80.0,78.0
2023,2023-2933,63.0,57.0,60.0
2023,2023-2934,92.0,85.0,98.0
2023,2023-2935,64.0,57.0,78.0
2023,2023-2936,56.0,53.0,79.0
2023,2023-2937,74.0,68.0,73.0
2023,2023-2938,66.0,59.0,68.0
2023,2023-2939,90.0,85.0,92.0
2023,2023-294,54.0,48.0,58.0
2023,2023-2940,66.0,65.0,81.0
2023,2023-2941,75.0,66.0,91.0
2023,2023-2942,57.0,53.0,55.0
2023,2023-2943,82.0,73.0,86.0
2023,2023-2944,71.0,65.0,75.0
2023,2023-2945,85.0,82.0,82.0
2023,2023-2946,73.0,65.0,70.0
2023,2023-2947,70.0,,67.0
2023,2023-2948,83.0,80.0,85.0
2023,2023-2949,71.0,67.0,75.0
2023,2023-295,73.0,,69.0
2023,2023-2950,84.0,80.0,95.0
2023,2023-2951,65.0,55.0,62.0
2023,2023-2952,73.0,68.0,68.0
2023,2023-2953,77.0,69.0,98.0
2023,2023-2954,72.0,71.0,91.0
2023,2023-2955,87.0,77.0,84.0
2023,2023-2956,72.0,67.0,71.0
2023,2023-2957,69.0,68.0,70.0
2023,2023-2958,67.0,63.0,65.0
2023,2023-2959,71.0,69.0,76.0
2023,2023-296,74.0,70.0,72.0
2023,2023-2960,48.0,43.0,51.0
2023,2023-2961,81.0,73.0,81.0
2023,2023-2962,55.0,53.0,58.0
2023,2023-2963,76.0,70.0,86.0
2023,2023-2964,68.0,65.0,92.0
2023,2023-2965,52.0,50.0,63.0
2023,2023-2966,62.0,60.0,78.0
2023,2023-2967,79.0,72.0,79.0
2023,2023-2968,72.0,63.0,95.0
2023,2023-2969,77.0,67.0,74.0
2023,2023-297,68.0,,65.0
2023,2023-2970,77.0,71.0,79.0
2023,2023-2971,64.0,63.0,60.0
2023,2023-2972,61.0,57.0,67.0
2023,2023-2973,64.0,,83.0
2023,2023-2974,68.0,67.0,67.0
2023,2023-2975,64.0,56.0,74.0
2023,2023-2976,77.0,68.0,74.0
2023,2023-2977,78.0,76.0,75.0
2023,2023-2978,72.0,70.0,68.0
2023,2023-2979,55.0,,59.0
2023,2023-298,75.0,70.0,70.0
2023,2023-2980,93.0,,96.0
2023,2023-2981,66.0,,81.0
2023,2023-2982,56.0,,70.0
2023,2023-2983,62.0,56.0,61.0
2023,2023-2984,83.0,,93.0
2023,2023-2985,70.0,,73.0
2023,2023-2986,75.0,65.0,88.0
2023,2023-2987,66.0,58.0,82.0
2023,2023-2988,84.0,,82.0
2023,2023-2989,69.0,,69.0
2023,2023-299,55.0,54.0,59.0
2023,2023-2990,75.0,68.0,74.0
2023,2023-2991,78.0,68.0,74.0
2023,2023-2992,87.0,79.0,100.0
2023,2023-2993,78.0,70.0,77.0
2023,2023-2994,57.0,56.0,62.0
2023,2023-2995,77.0,,79.0
2023,2023-2996,82.0,79.0,77.0
2023,2023-2997,71.0,68.0,72.0
2023,2023-2998,54.0,45.0,76.0
2023,2023-2999,76.0,72.0,75.0
2023,2023-3,76.0,70.0,75.0
2023,2023-30,73.0,64.0,77.0
2023,2023-300,62.0,56.0,64.0
2023,2023-3000,75.0,,72.0
2023,2023-3001,79.0,72.0,74.0
2023,2023-3002,76.0,74.0,73.0
2023,2023-3003,57.0,54.0,61.0
2023,2023-3004,56.0,,52.0
2023,2023-3005,69.0,66.0,93.0
2023,2023-3006,95.0,,98.0
2023,2023-3007,65.0,64.0,61.0
2023,2023-3008,62.0,61.0,61.0
2023,2023-3009,85.0,83.0,87.0
2023,2023-301,57.0,55.0,55.0
2023,2023-3010,69.0,,88.0
2023,2023-3011,81.0,74.0,84.0
2023,2023-3012,85.0,84.0,82.0
2023,2023-3013,58.0,55.0,80.0
2023,2023-3014,69.0,64.0,73.0
2023,2023-3015,76.0,67.0,89.0
2023,2023-3016,78.0,76.0,86.0
2023,2023-3017,77.0,67.0,73.0
2023,2023-3018,47.0,,45.0
2023,2023-3019,64.0,54.0,78.0
2023,2023-302,80.0,79.0,76.0
2023,2023-3020,75.0,67.0,75.0
2023,2023-3021,75.0,69.0,87.0
2023,2023-3022,82.0,80.0,81.0
2023,2023-3023,92.0,86.0,100.0
2023,2023-3024,82.0,72.0,94.0
2023,2023-3025,65.0,60.0,89.0
2023,2023-3026,88.0,82.0,90.0
2023,2023-3027,74.0,,73.0
2023,2023-3028,57.0,53.0,60.0
2023,2023-3029,57.0,52.0,56.0
2023,2023-303,73.0,69.0,96.0
2023,2023-3030,59.0,52.0,78.0
2023,2023-3031,80.0,72.0,95.0
2023,2023-3032,69.0,67.0,73.0
2023,2023-3033,54.0,44.0,52.0
2023,2023-3034,81.0,78.0,80.0
2023,2023-3035,70.0,,74.0
2023,2023-3036,71.0,69.0,78.0
2023,2023-3037,64.0,60.0,67.0
2023,2023-3038,59.0,56.0,56.0
2023,2023-3039,84.0,82.0,99.0
2023,2023-304,68.0,66.0,65.0
2023,2023-3040,66.0,,85.0
2023,2023-3041,71.0,64.0,74.0
2023,2023-3042,84.0,74.0,100.0
2023,2023-3043,72.0,,94.0
2023,2023-3044,59.0,,59.0
2023,2023-3045,49.0,47.0,47.0
2023,2023-3046,67.0,,67.0
2023,2023-3047,62.0,58.0,85.0
2023,2023-3048,63.0,62.0,79.0
2023,2023-3049,60.0,58.0,55.0
2023,2023-305,55.0,52.0,50.0
2023,2023-3050,43.0,37.0,55.0
2023,2023-3051,72.0,64.0,72.0
2023,2023-3052,76.0,,80.0
2023,2023-3053,46.0,,44.0
2023,2023-3054,52.0,50.0,70.0
2023,2023-3055,81.0,71.0,76.0
2023,2023-3056,55.0,49.0,57.0
2023,2023-3057,64.0,56.0,63.0
2023,2023-3058,60.0,51.0,59.0
2023,2023-3059,64.0,61.0,66.0
2023,2023-306,62.0,61.0,81.0
2023,2023-3060,62.0,58.0,63.0
2023,2023-3061,79.0,76.0,82.0
2023,2023-3062,62.0,56.0,58.0
2023,2023-3063,69.0,59.0,93.0
2023,2023-3064,70.0,,67.0
2023,2023-3065,69.0,62.0,88.0
2023,2023-3066,59.0,52.0,78.0
2023,2023-3067,73.0,63.0,73.0
2023,2023-3068,65.0,55.0,68.0
2023,2023-3069,55.0,,61.0
2023,2023-307,71.0,64.0,79.0
2023,2023-3070,77.0,69.0,97.0
2023,2023-3071,69.0,60.0,72.0
2023,2023-3072,58.0,52.0,59.0
2023,2023-3073,83.0,81.0,78.0
2023,2023-3074,81.0,80.0,94.0
2023,2023-3075,74.0,65.0,95.0
2023,2023-3076,53.0,47.0,75.0
2023,2023-3077,73.0,63.0,74.0
2023,2023-3078,65.0,60.0,62.0
2023,2023-3079,66.0,60.0,65.0
2023,2023-308,73.0,65.0,84.0
2023,2023-3080,81.0,74.0,79.0
2023,2023-3081,70.0,62.0,70.0
2023,2023-3082,52.0,48.0,51.0
2023,2023-3083,71.0,62.0,80.0
2023,2023-3084,75.0,70.0,74.0
2023,2023-3085,80.0,,100.0
2023,2023-3086,57.0,56.0,59.0
2023,2023-3087,70.0,,70.0
2023,2023-3088,78.0,76.0,82.0
2023,2023-3089,75.0,65.0,73.0
2023,2023-309,80.0,,83.0
2023,2023-3090,63.0,61.0,74.0
2023,2023-3091,60.0,51.0,61.0
2023,2023-3092,57.0,52.0,60.0
2023,2023-3093,75.0,73.0,88.0
2023,2023-3094,70.0,67.0,66.0
2023,2023-3095,64.0,58.0,65.0
2023,2023-3096,56.0,49.0,52.0
2023,2023-3097,66.0,,86.0
2023,2023-3098,71.0,70.0,73.0
2023,2023-3099,55.0,,73.0
2023,2023-31,67.0,60.0,67.0
2023,2023-310,49.0,,73.0
2023,2023-3100,80.0,76.0,75.0
2023,2023-3101,67.0,64.0,62.0
2023,2023-3102,51.0,41.0,53.0
2023,2023-3103,56.0,,76.0
2023,2023-3104,70.0,69.0,69.0
2023,2023-3105,86.0,80.0,86.0
2023,2023-3106,82.0,77.0,100.0
2023,2023-3107,64.0,54.0,63.0
2023,2023-3108,59.0,53.0,63.0
2023,2023-3109,78.0,75.0,75.0
2023,2023-311,69.0,61.0,67.0
2023,2023-3110,85.0,84.0,100.0
2023,2023-3111,77.0,68.0,88.0
2023,2023-3112,77.0,71.0,80.0
2023,2023-3113,93.0,87.0,89.0
2023,2023-3114,85.0,84.0,89.0
2023,2023-3115,78.0,68.0,80.0
2023,2023-3116,69.0,63.0,71.0
2023,2023-3117,74.0,72.0,74.0
2023,2023-3118,80.0,76.0,76.0
2023,2023-3119,53.0,45.0,48.0
2023,2023-312,72.0,66.0,93.0
2023,2023-3120,78.0,73.0,82.0
2023,2023-3121,80.0,,91.0
2023,2023-3122,90.0,80.0,94.0
2023,2023-3123,76.0,69.0,98.0
2023,2023-3124,51.0,47.0,57.0
2023,2023-3125,55.0,48.0,56.0
2023,2023-3126,59.0,56.0,68.0
2023,2023-3127,97.0,95.0,100.0
2023,2023-3128,42.0,38.0,41.0
2023,2023-3129,67.0,64.0,65.0
2023,2023-313,57.0,,63.0
2023,2023-3130,73.0,,77.0
2023,2023-3131,70.0,60.0,74.0
2023,2023-3132,47.0,44.0,67.0
2023,2023-3133,59.0,54.0,56.0
2023,2023-3134,89.0,87.0,86.0
2023,2023-3135,71.0,66.0,81.0
2023,2023-3136,60.0,51.0,59.0
2023,2023-3137,77.0,67.0,91.0
2023,2023-3138,74.0,69.0,83.0
2023,2023-3139,71.0,69.0,93.0
2023,2023-314,65.0,58.0,65.0
2023,2023-3140,81.0,76.0,100.0
2023,2023-3141,71.0,61.0,82.0
2023,2023-3142,88.0,83.0,100.0
