student_id,gender,college,level,Fall,Spring,Fall_Spring_Change
2023-1571,F,STB,Fr,83.19,99.27,16.08
2023-1572,F,STC,Fr,53.18,32.53,-20.65
2023-1573,F,STM,Fr,84.04,63.74,-20.300000000000004
2023-1574,F,STL,Fr,80.03,106.12,26.090000000000003
2023-1575,F,STB,Fr,79.09,103.67,24.58
2023-1576,F,STL,Fr,88.76,68.83,-19.930000000000007
2023-1577,F,STM,Fr,93.31,95.78,2.469999999999999
2023-1578,F,STL,Fr,90.61,95.14,4.530000000000001
2023-1579,F,STC,Fr,88.26,74.56,-13.700000000000003
2023-1580,F,STM,Fr,54.04,42.37,-11.670000000000002
2023-1581,F,STM,Fr,39.99,53.58,13.589999999999996
2023-1582,F,STM,Fr,84.66,90.37,5.710000000000008
2023-1583,F,STM,Fr,107.04,102.96,-4.0800000000000125
2023-1584,F,STB,Fr,69.04,47.41,-21.63000000000001
2023-1585,F,STL,Fr,69.34,67.77,-1.5700000000000074
2023-1586,F,STL,Fr,87.18,107.94,20.75999999999999
2023-1587,F,STC,Fr,64.66,81.3,16.64
2023-1588,F,STL,Fr,57.48,39.29,-18.189999999999998
2023-1589,F,STM,Fr,68.47,70.46,1.9899999999999949
2023-1590,F,STM,Fr,102.96,121.94,18.980000000000004
2023-1591,F,STL,Fr,86.45,12.98,-73.47
2023-1592,F,STM,Fr,70.14,51.67,-18.47
2023-1593,F,STM,Fr,101.11,111.48,10.370000000000005
2023-1594,F,STM,Fr,77.44,73.69,-3.75
2023-1595,F,STL,Fr,91.95,60.24,-31.71
2023-1596,F,STM,Fr,11.02,-20.13,-31.15
2023-1597,F,STM,Fr,78.4,28.94,-49.46000000000001
2023-1598,F,STC,Fr,74.48,-11.52,-86.0
2023-1599,F,STM,Fr,69.58,91.36,21.78
2023-1600,F,STC,Fr,61.21,48.65,-12.560000000000002
2023-1601,F,STM,Fr,89.11,77.15,-11.959999999999994
2023-1602,F,STB,Fr,96.93,88.91,-8.02000000000001
2023-1603,F,STC,Fr,104.13,116.05,11.920000000000002
2023-1604,F,STM,Fr,114.93,93.62,-21.310000000000002
2023-1605,F,STB,Fr,103.22,85.7,-17.519999999999996
2023-1606,F,STL,Fr,100.39,84.75,-15.64
2023-1607,F,STL,Fr,74.92,86.87,11.950000000000003
2023-1608,F,STL,Fr,58.45,98.62,40.17
2023-1609,F,STM,Fr,108.16,119.78,11.620000000000005
2023-1610,F,STM,Fr,68.44,45.83,-22.61
2023-1611,F,STL,Fr,95.62,92.59,-3.030000000000001
2023-1612,F,STM,Fr,63.15,61.7,-1.4499999999999957
2023-1613,F,STB,Fr,82.32,27.06,-55.25999999999999
2023-1614,F,STB,Fr,59.94,33.63,-26.309999999999995
2023-1615,F,STM,Fr,99.18,159.89,60.70999999999998
2023-1616,F,STB,Fr,31.54,27.77,-3.7699999999999996
2023-1617,F,STM,Fr,108.31,95.1,-13.210000000000008
2023-1618,F,STM,Fr,71.68,82.63,10.949999999999989
2023-1619,F,STC,Fr,62.49,79.71,17.21999999999999
2023-1620,F,STC,Fr,75.78,63.95,-11.829999999999998
2023-1621,F,STM,Fr,82.6,70.2,-12.399999999999991
2023-1622,F,STL,Fr,114.03,54.75,-59.28
2023-1623,F,STC,Fr,63.47,62.86,-0.6099999999999994
2023-1624,F,STB,Fr,62.47,2.29,-60.18
2023-1625,F,STM,Fr,43.66,33.61,-10.049999999999997
2023-1626,F,STB,Fr,126.58,128.91,2.3299999999999983
2023-1627,F,STC,Fr,105.97,101.6,-4.3700000000000045
2023-1628,F,STB,Fr,58.62,28.97,-29.65
2023-1629,F,STB,Fr,47.35,56.13,8.780000000000001
2023-1630,F,STM,Fr,46.31,-20.53,-66.84
2023-1631,F,STL,Fr,93.72,135.57,41.849999999999994
2023-1632,F,STL,Fr,98.4,136.68,38.28
2023-1633,F,STM,Fr,78.84,73.29,-5.549999999999997
2023-1634,F,STM,Fr,33.93,25.25,-8.68
2023-1635,F,STM,Fr,79.27,94.82,15.549999999999997
2023-1636,F,STL,Fr,54.38,80.95,26.57
2023-1637,F,STC,Fr,71.97,139.19,67.22
2023-1638,F,STL,Fr,100.27,115.35,15.079999999999998
2023-1639,F,STC,Fr,52.18,64.54,12.360000000000007
2023-1640,F,STM,Fr,69.38,64.91,-4.469999999999999
2023-1641,F,STM,Fr,94.93,122.14,27.209999999999994
2023-1642,F,STM,Fr,103.17,141.4,38.230000000000004
2023-1643,F,STC,Fr,66.68,74.1,7.4199999999999875
2023-1644,F,STB,Fr,57.15,42.28,-14.869999999999997
2023-1645,F,STM,Fr,69.58,27.82,-41.76
2023-1646,F,STC,Fr,107.37,93.8,-13.570000000000007
2023-1647,F,STM,Fr,64.79,59.72,-5.070000000000007
2023-1648,F,STB,Fr,94.44,96.71,2.269999999999996
2023-1649,F,STL,Fr,98.39,150.43,52.040000000000006
2023-1650,F,STM,Fr,51.63,-16.79,-68.42
2023-1651,F,STC,Fr,66.29,60.21,-6.080000000000005
2023-1652,F,STM,Fr,107.91,128.53,20.620000000000005
2023-1653,F,STC,Fr,50.3,54.96,4.660000000000004
2023-1654,F,STL,Fr,104.86,121.62,16.760000000000005
2023-1655,F,STM,Fr,65.16,64.59,-0.5699999999999932
2023-1656,F,STL,Fr,91.89,78.13,-13.760000000000005
2023-1657,F,STL,Fr,98.07,85.66,-12.409999999999997
2023-1658,F,STB,Fr,59.33,66.25,6.920000000000002
2023-1659,F,STM,Fr,94.19,129.73,35.53999999999999
2023-1660,F,STL,Fr,43.28,31.16,-12.120000000000001
2023-1661,F,STB,Fr,108.82,108.53,-0.28999999999999204
2023-1662,F,STM,Fr,83.96,119.82,35.86
2023-1663,F,STB,Fr,58.34,19.91,-38.43000000000001
2023-1664,F,STM,Fr,62.2,64.97,2.769999999999996
2023-1665,F,STC,Fr,52.8,70.28,17.480000000000004
2023-1666,F,STB,Fr,111.62,144.06,32.44
2023-1667,F,STB,Fr,62.76,36.45,-26.309999999999995
2023-1668,F,STL,Fr,67.97,38.74,-29.229999999999997
2023-1669,F,STL,Fr,49.36,68.96,19.599999999999994
2023-1670,F,STM,Fr,114.73,120.46,5.72999999999999
2023-1671,F,STM,Fr,140.16,138.37,-1.789999999999992
2023-1672,F,STB,Fr,83.04,44.77,-38.27
2023-1673,F,STL,Fr,82.02,111.56,29.540000000000006
2023-1674,F,STM,Fr,57.03,20.66,-36.370000000000005
2023-1675,F,STL,Fr,42.12,2.64,-39.48
2023-1676,F,STM,Fr,113.61,109.68,-3.9299999999999926
2023-1677,F,STM,Fr,107.39,63.0,-44.39
2023-1678,F,STB,Fr,90.35,49.65,-40.699999999999996
2023-1679,F,STM,Fr,39.1,44.87,5.769999999999996
2023-1680,F,STM,Fr,56.71,72.06,15.350000000000001
2023-1681,F,STL,Fr,86.04,68.51,-17.53
2023-1682,F,STM,Fr,110.12,120.0,9.879999999999995
2023-1683,F,STM,Fr,47.16,41.31,-5.849999999999994
2023-1684,F,STM,Fr,46.74,51.11,4.369999999999997
2023-1685,F,STM,Fr,52.55,25.73,-26.819999999999997
2023-1686,F,STM,Fr,92.53,106.3,13.769999999999996
2023-1687,F,STL,Fr,97.13,108.99,11.86
2023-1688,F,STC,Fr,76.08,70.3,-5.780000000000001
2023-1689,F,STB,Fr,100.24,77.57,-22.67
2023-1690,F,STM,Fr,68.69,41.04,-27.65
2023-1691,F,STB,Fr,22.83,10.85,-11.979999999999999
2023-1692,F,STB,Fr,42.9,-24.71,-67.61
2023-1693,F,STM,Fr,99.9,139.04,39.139999999999986
2023-1694,F,STB,Fr,72.84,85.88,13.039999999999992
2023-1695,F,STB,Fr,88.12,81.76,-6.359999999999999
2023-1696,F,STL,Fr,101.88,87.5,-14.379999999999995
2023-1697,F,STC,Fr,95.8,79.58,-16.22
2023-1698,F,STB,Fr,79.25,86.19,6.939999999999998
2023-1699,F,STC,Fr,96.06,61.95,-34.11
2023-1700,F,STL,Fr,109.53,113.76,4.230000000000004
2023-1701,F,STM,Fr,64.51,27.81,-36.7
2023-1702,F,STL,Fr,84.11,49.69,-34.42
2023-1703,F,STM,Fr,107.64,115.21,7.569999999999993
2023-1704,F,STB,Fr,96.08,107.48,11.400000000000006
2023-1705,F,STB,Fr,100.68,84.41,-16.27000000000001
2023-1706,F,STM,Fr,86.53,86.52,-0.010000000000005116
2023-1707,F,STB,Fr,91.17,80.54,-10.629999999999995
2023-1708,F,STB,Fr,102.67,76.76,-25.909999999999997
2023-1709,F,STL,Fr,71.54,91.31,19.769999999999996
2023-1710,F,STB,Fr,88.68,91.51,2.8299999999999983
2023-1711,F,STB,Fr,83.51,77.01,-6.5
2023-1712,F,STL,Fr,82.12,90.32,8.199999999999989
2023-1713,F,STL,Fr,82.15,128.83,46.68000000000001
2023-1714,F,STC,Fr,109.29,95.19,-14.100000000000009
2023-1715,F,STL,Fr,98.55,71.63,-26.92
2023-1716,F,STB,Fr,68.43,70.43,2.0
2023-1717,F,STB,Fr,41.72,-6.58,-48.3
2023-1718,F,STB,Fr,85.48,35.99,-49.49
2023-1719,F,STM,Fr,65.26,35.53,-29.730000000000004
2023-1720,F,STB,Fr,47.45,37.04,-10.410000000000004
2023-1721,F,STM,Fr,78.5,60.49,-18.009999999999998
2023-1722,F,STB,Fr,74.12,39.81,-34.31
2023-1723,F,STC,Fr,102.25,95.77,-6.480000000000004
2023-1724,F,STM,Fr,61.11,35.83,-25.28
2023-1725,F,STM,Fr,104.99,98.71,-6.280000000000001
2023-1726,F,STC,Fr,95.94,112.06,16.120000000000005
2023-1727,F,STB,Fr,79.84,50.3,-29.540000000000006
2023-1728,F,STC,Fr,100.44,79.67,-20.769999999999996
2023-1729,F,STC,Fr,90.57,50.95,-39.61999999999999
2023-1730,F,STB,Fr,126.17,125.76,-0.4099999999999966
2023-1731,F,STC,Fr,119.07,109.18,-9.889999999999986
2023-1732,F,STM,Fr,57.09,60.64,3.549999999999997
2023-1733,F,STC,Fr,59.03,71.05,12.019999999999996
2023-1734,F,STC,Fr,131.17,111.39,-19.779999999999987
2023-1735,F,STB,Fr,-6.73,8.16,14.89
2023-1736,F,STB,Fr,76.5,34.75,-41.75
2023-1737,F,STM,Fr,40.97,27.49,-13.48
2023-1738,F,STC,Fr,80.04,82.71,2.6699999999999875
2023-1739,F,STL,Fr,87.84,60.77,-27.07
2023-1740,F,STM,Fr,77.06,30.62,-46.44
2023-1741,F,STM,Fr,40.0,34.25,-5.75
2023-1742,F,STM,Fr,92.81,81.33,-11.480000000000004
2023-1743,F,STC,Fr,45.29,38.77,-6.519999999999996
2023-1744,F,STB,Fr,88.14,104.53,16.39
2023-1745,F,STM,Fr,128.61,114.02,-14.590000000000018
2023-1746,F,STC,Fr,77.91,94.58,16.67
2023-1747,F,STM,Fr,78.16,80.7,2.5400000000000063
2023-1748,F,STC,Fr,60.6,32.56,-28.04
2023-1749,F,STC,Fr,86.65,24.88,-61.77000000000001
2023-1750,F,STC,Fr,72.06,30.58,-41.480000000000004
2023-1751,F,STL,Fr,83.46,93.17,9.710000000000008
2023-1752,F,STM,Fr,45.06,30.9,-14.160000000000004
2023-1753,F,STB,Fr,99.53,113.92,14.39
2023-1754,F,STL,Fr,97.67,81.11,-16.560000000000002
2023-1755,F,STL,Fr,73.58,57.93,-15.649999999999999
2023-1756,F,STC,Fr,73.43,74.59,1.1599999999999966
2023-1757,F,STC,Fr,75.84,37.65,-38.190000000000005
2023-1758,F,STL,Fr,57.17,21.58,-35.59
2023-1759,F,STB,Fr,59.57,49.72,-9.850000000000001
2023-1760,F,STL,Fr,63.0,52.53,-10.469999999999999
2023-1761,F,STB,Fr,110.44,89.75,-20.689999999999998
2023-1762,F,STM,Fr,125.37,128.23,2.859999999999985
2023-1763,F,STB,Fr,87.1,69.44,-17.659999999999997
2023-1764,F,STC,Fr,48.41,38.26,-10.149999999999999
2023-1765,F,STM,Fr,121.03,139.09,18.060000000000002
2023-1766,F,STM,Fr,52.69,21.21,-31.479999999999997
2023-1767,F,STM,Fr,92.99,75.61,-17.379999999999995
2023-1768,F,STC,Fr,82.08,13.56,-68.52
2023-1769,F,STL,Fr,76.74,60.58,-16.159999999999997
2023-1770,F,STM,Fr,84.88,95.39,10.510000000000005
2023-1771,F,STB,Fr,108.72,134.74,26.02000000000001
2023-1772,F,STL,Fr,58.19,41.6,-16.589999999999996
2023-1773,F,STB,Fr,91.53,68.82,-22.710000000000008
2023-1774,F,STL,Fr,89.66,102.05,12.39
2023-1775,F,STB,Fr,88.23,94.46,6.22999999999999
2023-1776,F,STM,Fr,67.85,17.04,-50.809999999999995
2023-1777,F,STM,Fr,89.57,97.11,7.540000000000006
2023-1778,F,STM,Fr,91.27,91.66,0.39000000000000057
2023-1779,F,STM,Fr,100.29,109.3,9.009999999999991
2023-1780,F,STB,Fr,109.6,87.35,-22.25
2023-1781,F,STL,Fr,105.85,81.52,-24.33
2023-1782,F,STL,Fr,52.35,113.5,61.15
2023-1783,F,STM,Fr,66.38,84.22,17.840000000000003
2023-1784,F,STL,Fr,86.46,63.28,-23.179999999999993
2023-1785,F,STL,Fr,42.54,34.33,-8.21
2023-1786,F,STB,Fr,46.83,69.88,23.049999999999997
2023-1787,F,STM,Fr,62.49,54.67,-7.82
2023-1788,F,STL,Fr,54.58,30.29,-24.29
2023-1789,F,STM,Fr,89.43,63.23,-26.20000000000001
2023-1790,F,STB,Fr,113.21,78.58,-34.629999999999995
2023-1791,F,STB,Fr,86.16,62.59,-23.569999999999993
2023-1792,F,STB,Fr,87.34,48.67,-38.67
2023-1793,F,STB,Fr,53.47,30.24,-23.23
2023-1794,F,STB,Fr,73.32,113.58,40.260000000000005
2023-1795,F,STB,Fr,89.36,110.77,21.409999999999997
2023-1796,F,STB,Fr,83.75,82.2,-1.5499999999999972
2023-1797,F,STB,Fr,86.57,82.5,-4.069999999999993
2023-1798,F,STC,Fr,81.76,47.84,-33.92
2023-1799,F,STL,Fr,74.88,68.06,-6.819999999999993
2023-1800,F,STB,Fr,90.26,105.32,15.059999999999988
2023-1801,F,STB,Fr,44.94,32.15,-12.79
2023-1802,F,STB,Fr,110.01,95.19,-14.820000000000007
2023-1803,F,STB,Fr,62.78,57.6,-5.18
2023-1804,F,STC,Fr,46.85,44.0,-2.8500000000000014
2023-1805,F,STM,Fr,99.86,67.71,-32.150000000000006
2023-1806,F,STL,Fr,60.93,72.33,11.399999999999999
2023-1807,F,STL,Fr,84.04,99.81,15.769999999999996
2023-1808,F,STL,Fr,81.77,109.55,27.78
2023-1809,F,STM,Fr,107.82,93.62,-14.199999999999989
2023-1810,F,STM,Fr,104.87,89.92,-14.950000000000003
2023-1811,F,STL,Fr,106.72,102.4,-4.319999999999993
2023-1812,F,STC,Fr,62.64,28.98,-33.66
2023-1813,F,STC,Fr,55.33,1.46,-53.87
2023-1814,F,STM,Fr,40.15,-6.2,-46.35
2023-1815,F,STM,Fr,113.72,127.85,14.129999999999995
2023-1816,F,STL,Fr,83.35,96.14,12.790000000000006
2023-1817,F,STB,Fr,42.25,30.1,-12.149999999999999
2023-1818,F,STL,Fr,90.34,121.33,30.989999999999995
2023-1819,F,STB,Fr,43.41,83.96,40.55
2023-1820,F,STB,Fr,104.05,105.15,1.1000000000000085
2023-1821,F,STB,Fr,44.76,57.26,12.5
2023-1822,F,STC,Fr,32.8,29.57,-3.229999999999997
2023-1823,F,STL,Fr,51.98,26.47,-25.509999999999998
2023-1824,F,STL,Fr,54.0,72.12,18.120000000000005
2023-1825,F,STB,Fr,98.67,63.38,-35.29
2023-1826,F,STB,Fr,61.35,66.12,4.770000000000003
2023-1827,F,STC,Fr,91.77,80.11,-11.659999999999997
2023-1828,F,STB,Fr,80.23,87.15,6.920000000000002
2023-1829,F,STC,Fr,123.67,117.01,-6.659999999999997
2023-1830,F,STB,Fr,78.14,94.54,16.400000000000006
2023-1831,F,STL,Fr,77.47,100.9,23.430000000000007
2023-1832,F,STM,Fr,55.4,47.78,-7.619999999999997
2023-1833,F,STC,Fr,67.59,73.48,5.890000000000001
2023-1834,F,STB,Fr,42.53,42.19,-0.3400000000000034
2023-1835,F,STB,Fr,116.75,125.39,8.64
2023-1836,F,STM,Fr,73.88,94.79,20.91000000000001
2023-1837,F,STL,Fr,45.59,52.6,7.009999999999998
2023-1838,F,STC,Fr,73.43,100.42,26.989999999999995
2023-1839,F,STB,Fr,72.37,100.99,28.61999999999999
2023-1840,F,STL,Fr,84.62,96.71,12.08999999999999
2023-1841,F,STC,Fr,101.39,54.31,-47.08
2023-1842,F,STC,Fr,125.0,91.18,-33.81999999999999
2023-1843,F,STL,Fr,77.26,95.03,17.769999999999996
2023-1844,F,STB,Fr,52.5,-4.09,-56.59
2023-1845,F,STB,Fr,85.04,88.49,3.4499999999999886
2023-1846,F,STL,Fr,80.26,72.47,-7.790000000000006
2023-1847,F,STL,Fr,102.03,106.26,4.230000000000004
2023-1848,F,STB,Fr,27.84,18.4,-9.440000000000001
2023-1849,F,STM,Fr,81.92,134.39,52.469999999999985
2023-1850,F,STB,Fr,81.45,55.63,-25.82
2023-1851,F,STL,Fr,45.12,91.18,46.06000000000001
2023-1852,F,STB,Fr,58.17,64.16,5.989999999999995
2023-1853,F,STL,Fr,58.03,18.44,-39.59
2023-1854,F,STB,Fr,135.51,121.41,-14.099999999999994
2023-1855,F,STM,Fr,55.39,78.74,23.349999999999994
2023-1856,F,STL,Fr,80.35,96.09,15.740000000000009
2023-1857,F,STM,Fr,78.9,51.41,-27.49000000000001
2023-1858,F,STL,Fr,81.99,107.38,25.39
2023-1859,F,STM,Fr,107.86,107.08,-0.7800000000000011
2023-1860,F,STB,Fr,140.96,100.69,-40.27000000000001
2023-1861,F,STL,Fr,79.37,90.57,11.199999999999989
2023-1862,F,STL,Fr,87.82,87.69,-0.12999999999999545
2023-1863,F,STM,Fr,103.19,137.61,34.420000000000016
2023-1864,F,STM,Fr,81.95,137.8,55.85000000000001
2023-1865,F,STL,Fr,40.52,57.43,16.909999999999997
2023-1866,F,STB,Fr,87.33,67.91,-19.42
2023-1867,F,STL,Fr,126.82,146.53,19.710000000000008
2023-1868,F,STM,Fr,121.73,128.17,6.4399999999999835
2023-1869,F,STM,Fr,71.88,53.34,-18.539999999999992
2023-1870,F,STL,Fr,43.78,29.24,-14.540000000000003
2023-1871,F,STB,Fr,66.31,89.96,23.64999999999999
2023-1872,F,STM,Fr,79.26,104.54,25.28
2023-1873,F,STC,Fr,68.12,56.65,-11.470000000000006
2023-1874,F,STB,Fr,35.84,25.51,-10.330000000000002
2023-1875,F,STM,Fr,95.12,117.76,22.64
2023-1876,F,STM,Fr,82.43,66.11,-16.320000000000007
2023-1877,F,STL,Fr,118.81,96.42,-22.39
2023-1878,F,STM,Fr,50.92,-1.46,-52.38
2023-1879,F,STM,Fr,95.4,129.62,34.22
2023-1880,F,STM,Fr,70.09,36.15,-33.940000000000005
2023-1881,F,STM,Fr,84.66,87.34,2.680000000000007
2023-1882,F,STL,Fr,70.64,71.74,1.0999999999999943
2023-1883,F,STL,Fr,87.4,91.49,4.089999999999989
2023-1884,F,STM,Fr,43.79,44.1,0.3100000000000023
2023-1885,F,STC,Fr,62.0,-4.22,-66.22
2023-1886,F,STM,Fr,78.24,66.86,-11.379999999999995
2023-1887,F,STM,Fr,73.23,50.93,-22.300000000000004
2023-1888,F,STM,Fr,63.79,86.44,22.65
2023-1889,F,STM,Fr,99.09,107.87,8.780000000000001
2023-1890,F,STL,Fr,125.86,106.93,-18.929999999999993
2023-1891,F,STL,Fr,90.9,64.09,-26.810000000000002
2023-1892,F,STB,Fr,29.68,-19.23,-48.91
2023-1893,F,STM,Fr,92.23,42.14,-50.09
2023-1894,F,STB,Fr,89.71,76.13,-13.579999999999998
2023-1895,F,STB,Fr,103.9,145.14,41.23999999999998
2023-1896,F,STM,Fr,29.67,40.98,11.309999999999995
2023-1897,F,STB,Fr,73.88,53.96,-19.919999999999995
2023-1898,F,STB,Fr,99.27,100.17,0.9000000000000057
2023-1899,F,STL,Fr,77.55,77.29,-0.2599999999999909
2023-1900,F,STC,Fr,100.71,46.76,-53.949999999999996
2023-1901,F,STM,Fr,68.76,45.31,-23.450000000000003
2023-1902,F,STB,Fr,115.77,92.18,-23.58999999999999
2023-1903,F,STC,Fr,58.08,41.62,-16.46
2023-1904,F,STL,Fr,68.67,36.4,-32.27
2023-1905,F,STL,Fr,92.25,112.24,19.989999999999995
2023-1906,F,STM,Fr,79.69,78.06,-1.6299999999999955
2023-1907,F,STL,Fr,87.18,96.45,9.269999999999996
2023-1908,F,STC,Fr,105.36,94.82,-10.540000000000006
2023-1909,F,STL,Fr,106.24,107.45,1.210000000000008
2023-1910,F,STB,Fr,77.77,82.07,4.299999999999997
2023-1911,F,STL,Fr,59.36,79.17,19.810000000000002
2023-1912,F,STC,Fr,74.57,101.99,27.42
2023-1913,F,STL,Fr,82.32,59.31,-23.00999999999999
2023-1914,F,STM,Fr,68.1,113.98,45.88000000000001
2023-1915,F,STC,Fr,73.75,58.07,-15.68
2023-1916,F,STL,Fr,78.44,48.6,-29.839999999999996
2023-1917,F,STC,Fr,96.66,64.59,-32.06999999999999
2023-1918,F,STM,Fr,101.03,124.18,23.150000000000006
2023-1919,F,STC,Fr,102.35,109.47,7.1200000000000045
2023-1920,F,STM,Fr,78.58,55.0,-23.58
2023-1921,F,STC,Fr,97.75,58.9,-38.85
2023-1922,F,STM,Fr,67.34,17.74,-49.60000000000001
2023-1923,F,STL,Fr,70.3,46.99,-23.309999999999995
2023-1924,F,STC,Fr,68.88,28.88,-40.0
2023-1925,F,STM,Fr,85.73,22.36,-63.370000000000005
2023-1926,F,STL,Fr,71.72,64.07,-7.650000000000006
2023-1927,F,STC,Fr,83.2,78.18,-5.019999999999996
2023-1928,F,STB,Fr,59.96,82.6,22.639999999999993
2023-1929,F,STL,Fr,67.72,31.5,-36.22
2023-1930,F,STC,Fr,72.83,-3.36,-76.19
2023-1931,F,STM,Fr,28.54,29.55,1.0100000000000016
2023-1932,F,STM,Fr,65.16,67.94,2.780000000000001
2023-1933,F,STL,Fr,44.55,80.51,35.96000000000001
2023-1934,F,STL,Fr,75.99,69.41,-6.579999999999998
2023-1935,F,STL,Fr,16.05,50.07,34.019999999999996
2023-1936,F,STM,Fr,76.72,82.9,6.180000000000007
2023-1937,F,STC,Fr,129.52,150.09,20.569999999999993
2023-1938,F,STB,Fr,60.03,56.63,-3.3999999999999986
2023-1939,F,STM,Fr,86.48,103.8,17.319999999999993
2023-1940,F,STL,Fr,54.62,47.4,-7.219999999999999
2023-1941,F,STM,Fr,111.4,103.25,-8.150000000000006
2023-1942,F,STL,Fr,96.6,53.68,-42.919999999999995
2023-1943,F,STB,Fr,65.25,38.14,-27.11
2023-1944,F,STM,Fr,89.91,64.93,-24.97999999999999
2023-1945,F,STC,Fr,75.85,69.23,-6.61999999999999
2023-1946,F,STB,Fr,86.02,92.53,6.510000000000005
2023-1947,F,STC,Fr,105.39,84.16,-21.230000000000004
2023-1948,F,STM,Fr,88.93,36.69,-52.24000000000001
2023-1949,F,STB,Fr,98.17,90.15,-8.019999999999996
2023-1950,F,STL,Fr,74.55,44.41,-30.14
2023-1951,F,STB,Fr,138.37,110.98,-27.39
2023-1952,F,STL,Fr,72.82,130.27,57.45000000000002
2023-1953,F,STL,Fr,13.25,16.21,2.960000000000001
2023-1954,F,STM,Fr,62.04,85.76,23.720000000000006
2023-1955,F,STM,Fr,89.87,96.6,6.72999999999999
2023-1956,F,STL,Fr,56.13,90.81,34.68
2023-1957,F,STL,Fr,67.25,92.85,25.599999999999994
2023-1958,F,STL,Fr,92.81,113.83,21.019999999999996
2023-1959,F,STB,Fr,57.56,44.63,-12.93
2023-1960,F,STC,Fr,95.24,129.13,33.89
2023-1961,F,STC,Fr,72.62,89.38,16.75999999999999
2023-1962,F,STB,Fr,41.69,37.47,-4.219999999999999
2023-1963,F,STM,Fr,71.8,68.77,-3.030000000000001
2023-1964,F,STM,Fr,22.56,-0.96,-23.52
2023-1965,F,STC,Fr,81.04,95.85,14.809999999999988
2023-1966,F,STM,Fr,51.63,72.03,20.4
2023-1967,F,STM,Fr,71.36,26.77,-44.59
2023-1968,F,STM,Fr,107.8,121.95,14.150000000000006
2023-1969,F,STM,Fr,117.57,125.31,7.740000000000009
2023-1970,F,STL,Fr,66.98,78.0,11.019999999999996
2023-1971,F,STM,Fr,56.77,25.74,-31.030000000000005
2023-1972,F,STB,Fr,91.92,72.56,-19.36
2023-1973,F,STM,Fr,54.98,73.9,18.92000000000001
2023-1974,F,STM,Fr,88.9,90.26,1.3599999999999994
2023-1975,F,STM,Fr,86.55,76.18,-10.36999999999999
2023-1976,F,STL,Fr,91.23,73.34,-17.89
2023-1977,F,STC,Fr,67.86,46.69,-21.17
2023-1978,F,STB,Fr,85.85,92.51,6.660000000000011
2023-1979,F,STM,Fr,38.04,20.74,-17.3
2023-1980,F,STB,Fr,60.85,52.99,-7.859999999999999
2023-1981,F,STB,Fr,96.26,110.2,13.939999999999998
2023-1982,F,STL,Fr,73.55,58.01,-15.54
2023-1983,F,STB,Fr,125.22,96.52,-28.700000000000003
2023-1984,F,STM,Fr,68.46,57.37,-11.089999999999996
2023-1985,F,STB,Fr,81.72,75.27,-6.450000000000003
2023-1986,F,STL,Fr,85.58,92.64,7.060000000000002
2023-1987,F,STM,Fr,52.7,13.7,-39.0
2023-1988,F,STM,Fr,39.85,41.74,1.8900000000000006
2023-1989,F,STB,Fr,69.92,69.4,-0.519999999999996
2023-1990,F,STL,Fr,78.31,95.36,17.049999999999997
2023-1991,F,STL,Fr,79.86,51.21,-28.65
2023-1992,F,STM,Fr,82.13,86.94,4.810000000000002
2023-1993,F,STL,Fr,114.55,67.81,-46.739999999999995
2023-1994,F,STM,Fr,113.91,121.42,7.510000000000005
2023-1995,F,STB,Fr,65.08,69.87,4.790000000000006
2023-1996,F,STC,Fr,37.37,25.87,-11.499999999999996
2023-1997,F,STM,Fr,55.01,103.72,48.71
2023-1998,F,STM,Fr,60.0,46.77,-13.229999999999997
2023-1999,F,STL,Fr,68.26,97.33,29.069999999999993
2023-2000,F,STM,Fr,59.45,16.05,-43.400000000000006
2023-2001,F,STM,Fr,63.37,38.17,-25.199999999999996
2023-2002,F,STM,Fr,76.59,80.77,4.179999999999993
2023-2003,F,STC,Fr,80.71,101.58,20.870000000000005
2023-2004,F,STB,Fr,94.86,103.91,9.049999999999997
2023-2005,F,STL,Fr,58.33,70.45,12.120000000000005
2023-2006,F,STB,Fr,97.96,92.25,-5.709999999999994
2023-2007,F,STL,Fr,68.94,77.67,8.730000000000004
2023-2008,F,STM,Fr,67.45,65.13,-2.3200000000000074
2023-2009,F,STL,Fr,133.64,155.85,22.210000000000008
2023-2010,F,STM,Fr,21.76,18.42,-3.34
2023-2011,F,STL,Fr,70.22,67.26,-2.9599999999999937
2023-2012,F,STB,Fr,73.32,70.36,-2.9599999999999937
2023-2013,F,STB,Fr,105.7,98.83,-6.8700000000000045
2023-2014,F,STL,Fr,90.32,81.71,-8.61
2023-2015,F,STL,Fr,120.66,69.95,-50.709999999999994
2023-2016,F,STL,Fr,73.54,78.7,5.159999999999997
2023-2017,F,STL,Fr,123.41,108.03,-15.379999999999995
2023-2018,F,STC,Fr,131.56,100.67,-30.89
2023-2019,F,STL,Fr,110.52,108.25,-2.269999999999996
2023-2020,F,STM,Fr,89.86,56.25,-33.61
2023-2021,F,STL,Fr,100.48,86.33,-14.150000000000006
2023-2022,F,STM,Fr,55.94,120.05,64.11
2023-2023,F,STM,Fr,78.57,56.36,-22.209999999999994
2023-2024,F,STC,Fr,56.39,39.51,-16.880000000000003
2023-2025,F,STL,Fr,132.96,124.83,-8.13000000000001
2023-2026,F,STL,Fr,78.82,86.49,7.670000000000002
