student_id,starting_year,season,score
2023-2462,2023,Spring,39
2023-2463,2023,Spring,88
2023-2464,2023,Spring,89
2023-2465,2023,Spring,75
2023-2466,2023,Spring,66
2023-2467,2023,Spring,78
2023-2468,2023,Spring,60
2023-2469,2023,Spring,77
2023-2470,2023,Spring,70
2023-2471,2023,Spring,85
2023-2472,2023,Spring,65
2023-2473,2023,Spring,73
2023-2474,2023,Spring,76
2023-2475,2023,Spring,65
2023-2476,2023,Spring,100
2023-2477,2023,Spring,89
2023-2478,2023,Spring,61
2023-2479,2023,Spring,89
2023-2480,2023,Spring,67
2023-2481,2023,Spring,95
2023-2482,2023,Spring,66
2023-2483,2023,Spring,73
2023-2484,2023,Spring,71
2023-2485,2023,Spring,67
2023-2486,2023,Spring,76
2023-2487,2023,Spring,96
2023-2488,2023,Spring,85
2023-2489,2023,Spring,82
2023-2490,2023,Spring,66
2023-2491,2023,Spring,80
2023-2492,2023,Spring,50
2023-2493,2023,Spring,53
2023-2494,2023,Spring,72
2023-2495,2023,Spring,51
2023-2496,2023,Spring,52
2023-2497,2023,Spring,60
2023-2498,2023,Spring,68
2023-2499,2023,Spring,78
2023-2500,2023,Spring,99
2023-2501,2023,Spring,68
2023-2502,2023,Spring,52
2023-2503,2023,Spring,63
2023-2504,2023,Spring,46
2023-2505,2023,Spring,73
2023-2506,2023,Spring,98
2023-2507,2023,Spring,78
2023-2508,2023,Spring,71
2023-2509,2023,Spring,68
2023-2510,2023,Spring,74
2023-2511,2023,Spring,60
2023-2512,2023,Spring,71
2023-2513,2023,Spring,85
2023-2514,2023,Spring,100
2023-2515,2023,Spring,85
2023-2516,2023,Spring,61
2023-2517,2023,Spring,59
2023-2518,2023,Spring,83
2023-2519,2023,Spring,72
2023-2520,2023,Spring,54
2023-2521,2023,Spring,78
2023-2522,2023,Spring,84
2023-2523,2023,Spring,57
2023-2524,2023,Spring,100
2023-2525,2023,Spring,78
2023-2526,2023,Spring,59
2023-2527,2023,Spring,80
2023-2528,2023,Spring,98
2023-2529,2023,Spring,76
2023-2530,2023,Spring,74
2023-2531,2023,Spring,78
2023-2532,2023,Spring,80
2023-2533,2023,Spring,71
2023-2534,2023,Spring,81
2023-2535,2023,Spring,64
2023-2536,2023,Spring,89
2023-2537,2023,Spring,74
2023-2538,2023,Spring,78
2023-2539,2023,Spring,69
2023-2540,2023,Spring,73
2023-2541,2023,Spring,72
2023-2542,2023,Spring,57
2023-2543,2023,Spring,55
2023-2544,2023,Spring,62
2023-2545,2023,Spring,74
2023-2546,2023,Spring,68
2023-2547,2023,Spring,72
2023-2548,2023,Spring,82
2023-2549,2023,Spring,77
2023-2550,2023,Spring,61
2023-2551,2023,Spring,85
2023-2552,2023,Spring,52
2023-2553,2023,Spring,72
2023-2554,2023,Spring,69
2023-2555,2023,Spring,63
2023-2556,2023,Spring,85
2023-2557,2023,Spring,89
2023-2558,2023,Spring,70
2023-2559,2023,Spring,78
2023-2560,2023,Spring,77
2023-2561,2023,Spring,65
2023-2562,2023,Spring,78
2023-2563,2023,Spring,67
2023-2564,2023,Spring,98
2023-2565,2023,Spring,85
2023-2566,2023,Spring,77
2023-2567,2023,Spring,92
2023-2568,2023,Spring,81
2023-2569,2023,Spring,65
2023-2570,2023,Spring,80
2023-2571,2023,Spring,82
2023-2572,2023,Spring,57
2023-2573,2023,Spring,64
2023-2574,2023,Spring,83
2023-2575,2023,Spring,66
2023-2576,2023,Spring,100
2023-2577,2023,Spring,70
2023-2578,2023,Spring,89
2023-2579,2023,Spring,87
2023-2580,2023,Spring,73
2023-2581,2023,Spring,93
2023-2582,2023,Spring,84
2023-2583,2023,Spring,67
2023-2584,2023,Spring,80
2023-2585,2023,Spring,69
2023-2586,2023,Spring,75
2023-2587,2023,Spring,97
2023-2588,2023,Spring,96
2023-2589,2023,Spring,85
2023-2590,2023,Spring,72
2023-2591,2023,Spring,58
2023-2592,2023,Spring,57
2023-2593,2023,Spring,75
2023-2594,2023,Spring,90
2023-2595,2023,Spring,55
2023-2596,2023,Spring,76
2023-2597,2023,Spring,50
2023-2598,2023,Spring,71
2023-2599,2023,Spring,64
2023-2600,2023,Spring,61
2023-2601,2023,Spring,86
2023-2602,2023,Spring,54
2023-2603,2023,Spring,88
2023-2604,2023,Spring,75
2023-2605,2023,Spring,77
2023-2606,2023,Spring,86
2023-2607,2023,Spring,77
2023-2608,2023,Spring,78
2023-2609,2023,Spring,69
2023-2610,2023,Spring,94
2023-2611,2023,Spring,80
2023-2612,2023,Spring,89
2023-2613,2023,Spring,70
2023-2614,2023,Spring,91
2023-2615,2023,Spring,72
2023-2616,2023,Spring,71
2023-2617,2023,Spring,67
2023-2618,2023,Spring,74
2023-2619,2023,Spring,71
2023-2620,2023,Spring,79
2023-2621,2023,Spring,73
2023-2622,2023,Spring,76
2023-2623,2023,Spring,68
2023-2624,2023,Spring,80
2023-2625,2023,Spring,64
2023-2626,2023,Spring,81
2023-2627,2023,Spring,69
2023-2628,2023,Spring,72
2023-2629,2023,Spring,81
2023-2630,2023,Spring,83
2023-2631,2023,Spring,73
2023-2632,2023,Spring,76
2023-2633,2023,Spring,61
2023-2634,2023,Spring,89
2023-2635,2023,Spring,72
2023-2636,2023,Spring,63
2023-2637,2023,Spring,80
2023-2638,2023,Spring,78
2023-2639,2023,Spring,56
2023-2640,2023,Spring,55
2023-2641,2023,Spring,100
2023-2642,2023,Spring,75
2023-2643,2023,Spring,88
2023-2644,2023,Spring,74
2023-2645,2023,Spring,82
2023-2646,2023,Spring,64
2023-2647,2023,Spring,81
2023-2648,2023,Spring,78
2023-2649,2023,Spring,58
2023-2650,2023,Spring,82
2023-2651,2023,Spring,86
2023-2652,2023,Spring,100
2023-2653,2023,Spring,68
2023-2654,2023,Spring,85
2023-2655,2023,Spring,91
2023-2656,2023,Spring,61
2023-2657,2023,Spring,68
2023-2658,2023,Spring,95
2023-2659,2023,Spring,99
2023-2660,2023,Spring,72
2023-2661,2023,Spring,68
2023-2662,2023,Spring,70
2023-2663,2023,Spring,61
2023-2664,2023,Spring,80
2023-2665,2023,Spring,77
2023-2666,2023,Spring,76
2023-2667,2023,Spring,67
2023-2668,2023,Spring,78
2023-2669,2023,Spring,98
2023-2670,2023,Spring,76
2023-2671,2023,Spring,69
2023-2672,2023,Spring,92
2023-2673,2023,Spring,63
2023-2674,2023,Spring,65
2023-2675,2023,Spring,69
2023-2676,2023,Spring,69
2023-2677,2023,Spring,75
2023-2678,2023,Spring,69
2023-2679,2023,Spring,94
2023-2680,2023,Spring,82
2023-2681,2023,Spring,69
2023-2682,2023,Spring,64
2023-2683,2023,Spring,68
2023-2684,2023,Spring,66
2023-2685,2023,Spring,94
2023-2686,2023,Spring,75
2023-2687,2023,Spring,83
2023-2688,2023,Spring,91
2023-2689,2023,Spring,70
2023-2690,2023,Spring,70
2023-2691,2023,Spring,64
2023-2692,2023,Spring,73
2023-2693,2023,Spring,68
2023-2694,2023,Spring,78
2023-2695,2023,Spring,100
2023-2696,2023,Spring,74
2023-2697,2023,Spring,74
2023-2698,2023,Spring,63
2023-2699,2023,Spring,63
2023-2700,2023,Spring,83
2023-2701,2023,Spring,76
2023-2702,2023,Spring,90
2023-2703,2023,Spring,85
2023-2704,2023,Spring,74
2023-2705,2023,Spring,81
2023-2706,2023,Spring,74
2023-2707,2023,Spring,85
2023-2708,2023,Spring,57
2023-2709,2023,Spring,77
2023-2710,2023,Spring,67
2023-2711,2023,Spring,84
2023-2712,2023,Spring,75
2023-2713,2023,Spring,57
2023-2714,2023,Spring,74
2023-2715,2023,Spring,91
2023-2716,2023,Spring,79
2023-2717,2023,Spring,52
2023-2718,2023,Spring,74
2023-2719,2023,Spring,62
2023-2720,2023,Spring,57
2023-2721,2023,Spring,79
2023-2722,2023,Spring,78
2023-2723,2023,Spring,81
2023-2724,2023,Spring,81
2023-2725,2023,Spring,58
2023-2726,2023,Spring,70
2023-2727,2023,Spring,77
2023-2728,2023,Spring,74
2023-2729,2023,Spring,66
2023-2730,2023,Spring,49
2023-2731,2023,Spring,75
2023-2732,2023,Spring,78
2023-2733,2023,Spring,64
2023-2734,2023,Spring,65
2023-2735,2023,Spring,82
2023-2736,2023,Spring,63
2023-2737,2023,Spring,77
2023-2738,2023,Spring,67
2023-2739,2023,Spring,84
2023-2740,2023,Spring,74
2023-2741,2023,Spring,53
2023-2742,2023,Spring,78
2023-2743,2023,Spring,73
2023-2744,2023,Spring,69
2023-2745,2023,Spring,59
2023-2746,2023,Spring,61
2023-2747,2023,Spring,82
2023-2748,2023,Spring,100
2023-2749,2023,Spring,84
2023-2750,2023,Spring,71
2023-2751,2023,Spring,97
2023-2752,2023,Spring,59
2023-2753,2023,Spring,80
2023-2754,2023,Spring,76
2023-2755,2023,Spring,100
2023-2756,2023,Spring,75
2023-2757,2023,Spring,81
2023-2758,2023,Spring,87
2023-2759,2023,Spring,87
2023-2760,2023,Spring,72
2023-2761,2023,Spring,67
2023-2762,2023,Spring,57
2023-2763,2023,Spring,63
2023-2764,2023,Spring,77
2023-2765,2023,Spring,67
2023-2766,2023,Spring,73
2023-2767,2023,Spring,85
2023-2768,2023,Spring,76
2023-2769,2023,Spring,73
2023-2770,2023,Spring,75
2023-2771,2023,Spring,74
2023-2772,2023,Spring,74
2023-2773,2023,Spring,85
2023-2774,2023,Spring,75
2023-2775,2023,Spring,70
2023-2776,2023,Spring,69
2023-2777,2023,Spring,81
2023-2778,2023,Spring,89
2023-2779,2023,Spring,91
2023-2780,2023,Spring,78
2023-2781,2023,Spring,66
2023-2782,2023,Spring,72
2023-2783,2023,Spring,59
2023-2784,2023,Spring,83
2023-2785,2023,Spring,69
2023-2786,2023,Spring,64
2023-2787,2023,Spring,81
2023-2788,2023,Spring,70
2023-2789,2023,Spring,69
2023-2790,2023,Spring,61
2023-2791,2023,Spring,83
2023-2792,2023,Spring,81
2023-2793,2023,Spring,75
2023-2794,2023,Spring,73
2023-2795,2023,Spring,51
2023-2796,2023,Spring,77
2023-2797,2023,Spring,68
2023-2798,2023,Spring,64
2023-2799,2023,Spring,77
2023-2800,2023,Spring,93
2023-2801,2023,Spring,52
2023-2802,2023,Spring,97
2023-2803,2023,Spring,77
2023-2804,2023,Spring,79
2023-2805,2023,Spring,59
2023-2806,2023,Spring,86
2023-2807,2023,Spring,57
2023-2808,2023,Spring,88
2023-2809,2023,Spring,76
2023-2810,2023,Spring,68
2023-2811,2023,Spring,66
2023-2812,2023,Spring,62
2023-2813,2023,Spring,71
2023-2814,2023,Spring,78
2023-2815,2023,Spring,66
2023-2816,2023,Spring,70
2023-2817,2023,Spring,82
2023-2818,2023,Spring,87
2023-2819,2023,Spring,39
2023-2820,2023,Spring,75
2023-2821,2023,Spring,54
2023-2822,2023,Spring,60
2023-2823,2023,Spring,69
2023-2824,2023,Spring,72
2023-2825,2023,Spring,72
2023-2826,2023,Spring,82
2023-2827,2023,Spring,69
2023-2828,2023,Spring,67
2023-2829,2023,Spring,74
2023-2830,2023,Spring,84
2023-2831,2023,Spring,49
2023-2832,2023,Spring,61
2023-2833,2023,Spring,100
2023-2834,2023,Spring,87
2023-2835,2023,Spring,57
2023-2836,2023,Spring,98
2023-2837,2023,Spring,62
2023-2838,2023,Spring,66
2023-2839,2023,Spring,92
2023-2840,2023,Spring,100
2023-2841,2023,Spring,63
2023-2842,2023,Spring,67
2023-2843,2023,Spring,91
2023-2844,2023,Spring,72
2023-2845,2023,Spring,83
2023-2846,2023,Spring,49
2023-2847,2023,Spring,78
2023-2848,2023,Spring,92
2023-2849,2023,Spring,67
2023-2850,2023,Spring,56
2023-2851,2023,Spring,66
2023-2852,2023,Spring,65
2023-2853,2023,Spring,79
2023-2854,2023,Spring,92
2023-2855,2023,Spring,95
2023-2856,2023,Spring,58
2023-2857,2023,Spring,62
2023-2858,2023,Spring,68
2023-2859,2023,Spring,87
2023-2860,2023,Spring,66
2023-2861,2023,Spring,87
2023-2862,2023,Spring,74
2023-2863,2023,Spring,78
2023-2864,2023,Spring,71
2023-2865,2023,Spring,98
2023-2866,2023,Spring,65
2023-2867,2023,Spring,66
2023-2868,2023,Spring,67
2023-2869,2023,Spring,75
2023-2870,2023,Spring,82
2023-2871,2023,Spring,72
2023-2872,2023,Spring,72
2023-2873,2023,Spring,77
2023-2874,2023,Spring,100
2023-2875,2023,Spring,82
2023-2876,2023,Spring,78
2023-2877,2023,Spring,83
2023-2878,2023,Spring,92
2023-2879,2023,Spring,78
2023-2880,2023,Spring,90
2023-2881,2023,Spring,76
2023-2882,2023,Spring,100
2023-2883,2023,Spring,66
2023-2884,2023,Spring,73
2023-2885,2023,Spring,85
2023-2886,2023,Spring,77
2023-2887,2023,Spring,79
2023-2888,2023,Spring,65
2023-2889,2023,Spring,75
2023-2890,2023,Spring,71
2023-2891,2023,Spring,49
2023-2892,2023,Spring,61
2023-2893,2023,Spring,66
2023-2894,2023,Spring,87
2023-2895,2023,Spring,71
2023-2896,2023,Spring,52
2023-2897,2023,Spring,75
2023-2898,2023,Spring,72
2023-2899,2023,Spring,91
2023-2900,2023,Spring,92
2023-2901,2023,Spring,92
2023-2902,2023,Spring,76
2023-2903,2023,Spring,71
2023-2904,2023,Spring,80
2023-2905,2023,Spring,100
2023-2906,2023,Spring,97
2023-2907,2023,Spring,75
2023-2908,2023,Spring,71
2023-2909,2023,Spring,85
2023-2910,2023,Spring,67
2023-2911,2023,Spring,71
2023-2912,2023,Spring,62
2023-2913,2023,Spring,87
2023-2914,2023,Spring,76
2023-2915,2023,Spring,83
2023-2916,2023,Spring,80
2023-2917,2023,Spring,64
2023-2918,2023,Spring,87
2023-2919,2023,Spring,66
2023-2920,2023,Spring,78
2023-2921,2023,Spring,80
2023-2922,2023,Spring,56
2023-2923,2023,Spring,85
2023-2924,2023,Spring,80
2023-2925,2023,Spring,70
2023-2926,2023,Spring,58
2023-2927,2023,Spring,79
2023-2928,2023,Spring,66
2023-2929,2023,Spring,45
2023-2930,2023,Spring,88
2023-2931,2023,Spring,73
2023-2932,2023,Spring,78
2023-2933,2023,Spring,60
2023-2934,2023,Spring,98
2023-2935,2023,Spring,78
2023-2936,2023,Spring,79
2023-2937,2023,Spring,73
2023-2938,2023,Spring,68
2023-2939,2023,Spring,92
2023-2940,2023,Spring,81
2023-2941,2023,Spring,91
2023-2942,2023,Spring,55
2023-2943,2023,Spring,86
2023-2944,2023,Spring,75
2023-2945,2023,Spring,82
2023-2946,2023,Spring,70
2023-2947,2023,Spring,67
2023-2948,2023,Spring,85
2023-2949,2023,Spring,75
2023-2950,2023,Spring,95
2023-2951,2023,Spring,62
2023-2952,2023,Spring,68
2023-2953,2023,Spring,98
2023-2954,2023,Spring,91
2023-2955,2023,Spring,84
2023-2956,2023,Spring,71
2023-2957,2023,Spring,70
2023-2958,2023,Spring,65
2023-2959,2023,Spring,76
2023-2960,2023,Spring,51
2023-2961,2023,Spring,81
2023-2962,2023,Spring,58
2023-2963,2023,Spring,86
2023-2964,2023,Spring,92
2023-2965,2023,Spring,63
2023-2966,2023,Spring,78
2023-2967,2023,Spring,79
2023-2968,2023,Spring,95
2023-2969,2023,Spring,74
2023-2970,2023,Spring,79
2023-2971,2023,Spring,60
2023-2972,2023,Spring,67
2023-2973,2023,Spring,83
2023-2974,2023,Spring,67
2023-2975,2023,Spring,74
2023-2976,2023,Spring,74
2023-2977,2023,Spring,75
2023-2978,2023,Spring,68
2023-2979,2023,Spring,59
2023-2980,2023,Spring,96
2023-2981,2023,Spring,81
2023-2982,2023,Spring,70
2023-2983,2023,Spring,61
2023-2984,2023,Spring,93
2023-2985,2023,Spring,73
2023-2986,2023,Spring,88
2023-2987,2023,Spring,82
2023-2988,2023,Spring,82
2023-2989,2023,Spring,69
2023-2990,2023,Spring,74
2023-2991,2023,Spring,74
2023-2992,2023,Spring,100
2023-2993,2023,Spring,77
2023-2994,2023,Spring,62
2023-2995,2023,Spring,79
2023-2996,2023,Spring,77
2023-2997,2023,Spring,72
2023-2998,2023,Spring,76
2023-2999,2023,Spring,75
2023-3000,2023,Spring,72
2023-3001,2023,Spring,74
2023-3002,2023,Spring,73
2023-3003,2023,Spring,61
2023-3004,2023,Spring,52
2023-3005,2023,Spring,93
2023-3006,2023,Spring,98
2023-3007,2023,Spring,61
2023-3008,2023,Spring,61
2023-3009,2023,Spring,87
2023-3010,2023,Spring,88
2023-3011,2023,Spring,84
2023-3012,2023,Spring,82
2023-3013,2023,Spring,80
2023-3014,2023,Spring,73
2023-3015,2023,Spring,89
2023-3016,2023,Spring,86
2023-3017,2023,Spring,73
2023-3018,2023,Spring,45
2023-3019,2023,Spring,78
2023-3020,2023,Spring,75
2023-3021,2023,Spring,87
2023-3022,2023,Spring,81
2023-3023,2023,Spring,100
2023-3024,2023,Spring,94
2023-3025,2023,Spring,89
2023-3026,2023,Spring,90
2023-3027,2023,Spring,73
2023-3028,2023,Spring,60
2023-3029,2023,Spring,56
2023-3030,2023,Spring,78
2023-3031,2023,Spring,95
2023-3032,2023,Spring,73
2023-3033,2023,Spring,52
2023-3034,2023,Spring,80
2023-3035,2023,Spring,74
2023-3036,2023,Spring,78
2023-3037,2023,Spring,67
2023-3038,2023,Spring,56
2023-3039,2023,Spring,99
2023-3040,2023,Spring,85
2023-3041,2023,Spring,74
2023-3042,2023,Spring,100
2023-3043,2023,Spring,94
2023-3044,2023,Spring,59
2023-3045,2023,Spring,47
2023-3046,2023,Spring,67
2023-3047,2023,Spring,85
2023-3048,2023,Spring,79
2023-3049,2023,Spring,55
2023-3050,2023,Spring,55
2023-3051,2023,Spring,72
2023-3052,2023,Spring,80
2023-3053,2023,Spring,44
2023-3054,2023,Spring,70
2023-3055,2023,Spring,76
2023-3056,2023,Spring,57
2023-3057,2023,Spring,63
2023-3058,2023,Spring,59
2023-3059,2023,Spring,66
2023-3060,2023,Spring,63
2023-3061,2023,Spring,82
2023-3062,2023,Spring,58
2023-3063,2023,Spring,93
2023-3064,2023,Spring,67
2023-3065,2023,Spring,88
2023-3066,2023,Spring,78
2023-3067,2023,Spring,73
2023-3068,2023,Spring,68
2023-3069,2023,Spring,61
2023-3070,2023,Spring,97
2023-3071,2023,Spring,72
2023-3072,2023,Spring,59
2023-3073,2023,Spring,78
2023-3074,2023,Spring,94
2023-3075,2023,Spring,95
2023-3076,2023,Spring,75
2023-3077,2023,Spring,74
2023-3078,2023,Spring,62
2023-3079,2023,Spring,65
2023-3080,2023,Spring,79
2023-3081,2023,Spring,70
2023-3082,2023,Spring,51
2023-3083,2023,Spring,80
2023-3084,2023,Spring,74
2023-3085,2023,Spring,100
2023-3086,2023,Spring,59
2023-3087,2023,Spring,70
2023-3088,2023,Spring,82
2023-3089,2023,Spring,73
2023-3090,2023,Spring,74
2023-3091,2023,Spring,61
2023-3092,2023,Spring,60
2023-3093,2023,Spring,88
2023-3094,2023,Spring,66
2023-3095,2023,Spring,65
2023-3096,2023,Spring,52
2023-3097,2023,Spring,86
2023-3098,2023,Spring,73
2023-3099,2023,Spring,73
2023-3100,2023,Spring,75
2023-3101,2023,Spring,62
2023-3102,2023,Spring,53
2023-3103,2023,Spring,76
2023-3104,2023,Spring,69
2023-3105,2023,Spring,86
2023-3106,2023,Spring,100
2023-3107,2023,Spring,63
2023-3108,2023,Spring,63
2023-3109,2023,Spring,75
2023-3110,2023,Spring,100
2023-3111,2023,Spring,88
2023-3112,2023,Spring,80
2023-3113,2023,Spring,89
2023-3114,2023,Spring,89
2023-3115,2023,Spring,80
2023-3116,2023,Spring,71
2023-3117,2023,Spring,74
2023-3118,2023,Spring,76
2023-3119,2023,Spring,48
2023-3120,2023,Spring,82
2023-3121,2023,Spring,91
2023-3122,2023,Spring,94
2023-3123,2023,Spring,98
2023-3124,2023,Spring,57
2023-3125,2023,Spring,56
2023-3126,2023,Spring,68
2023-3127,2023,Spring,100
2023-3128,2023,Spring,41
2023-3129,2023,Spring,65
2023-3130,2023,Spring,77
2023-3131,2023,Spring,74
2023-3132,2023,Spring,67
2023-3133,2023,Spring,56
2023-3134,2023,Spring,86
2023-3135,2023,Spring,81
2023-3136,2023,Spring,59
2023-3137,2023,Spring,91
2023-3138,2023,Spring,83
2023-3139,2023,Spring,93
2023-3140,2023,Spring,100
2023-3141,2023,Spring,82
2023-3142,2023,Spring,100
2023-3143,2023,Spring,86
2023-3144,2023,Spring,100
2023-3145,2023,Spring,74
2023-3146,2023,Spring,67
2023-3147,2023,Spring,56
2023-3148,2023,Spring,78
2023-3149,2023,Spring,55
2023-3150,2023,Spring,89
2023-3151,2023,Spring,74
2023-3152,2023,Spring,98
2023-3153,2023,Spring,69
2023-3154,2023,Spring,80
2023-3155,2023,Spring,100
2023-3156,2023,Spring,68
2023-3157,2023,Spring,67
2023-3158,2023,Spring,84
2023-3159,2023,Spring,71
2023-3160,2023,Spring,83
2023-3161,2023,Spring,77
2023-3162,2023,Spring,75
2023-3163,2023,Spring,65
2023-3164,2023,Spring,82
2023-3165,2023,Spring,100
2023-3166,2023,Spring,70
2023-3167,2023,Spring,79
2023-3168,2023,Spring,68
2023-3169,2023,Spring,62
2023-3170,2023,Spring,64
2023-3171,2023,Spring,62
2023-3172,2023,Spring,87
2023-3173,2023,Spring,80
2023-3174,2023,Spring,83
2023-3175,2023,Spring,87
2023-3176,2023,Spring,57
2023-3177,2023,Spring,57
2023-3178,2023,Spring,79
2023-3179,2023,Spring,79
2023-3180,2023,Spring,100
2023-3181,2023,Spring,63
2023-3182,2023,Spring,87
2023-3183,2023,Spring,100
2023-3184,2023,Spring,53
2023-3185,2023,Spring,78
2023-3186,2023,Spring,86
2023-3187,2023,Spring,68
2023-3188,2023,Spring,71
2023-3189,2023,Spring,58
2023-3190,2023,Spring,53
2023-3191,2023,Spring,84
2023-3192,2023,Spring,57
2023-3193,2023,Spring,63
2023-3194,2023,Spring,84
2023-3195,2023,Spring,62
2023-3196,2023,Spring,71
2023-3197,2023,Spring,71
2023-3198,2023,Spring,98
2023-3199,2023,Spring,72
2023-3200,2023,Spring,69
2023-3201,2023,Spring,71
2023-3202,2023,Spring,94
2023-3203,2023,Spring,63
2023-3204,2023,Spring,77
2023-3205,2023,Spring,70
2023-3206,2023,Spring,65
2023-3207,2023,Spring,56
2023-3208,2023,Spring,58
2023-3209,2023,Spring,75
2023-3210,2023,Spring,76
2023-3211,2023,Spring,97
2023-3212,2023,Spring,67
2023-3213,2023,Spring,67
2023-3214,2023,Spring,64
2023-3215,2023,Spring,55
2023-3216,2023,Spring,68
2023-3217,2023,Spring,86
2023-3218,2023,Spring,74
2023-3219,2023,Spring,71
2023-3220,2023,Spring,74
2023-3221,2023,Spring,91
2023-3222,2023,Spring,85
2023-3223,2023,Spring,71
2023-3224,2023,Spring,91
2023-3225,2023,Spring,67
2023-3226,2023,Spring,74
2023-3227,2023,Spring,100
2023-3228,2023,Spring,75
2023-3229,2023,Spring,75
2023-3230,2023,Spring,79
2023-3231,2023,Spring,84
2023-3232,2023,Spring,70
2023-3233,2023,Spring,80
2023-3234,2023,Spring,82
2023-3235,2023,Spring,85
2023-3236,2023,Spring,85
2023-3237,2023,Spring,76
2023-3238,2023,Spring,52
2023-3239,2023,Spring,74
2023-3240,2023,Spring,45
2023-3241,2023,Spring,85
2023-3242,2023,Spring,67
2023-3243,2023,Spring,94
2023-3244,2023,Spring,82
2023-3245,2023,Spring,100
2023-3246,2023,Spring,58
2023-3247,2023,Spring,83
2023-3248,2023,Spring,100
2023-3249,2023,Spring,50
2023-3250,2023,Spring,74
2023-3251,2023,Spring,60
2023-3252,2023,Spring,83
2023-3253,2023,Spring,94
2023-3254,2023,Spring,82
2023-3255,2023,Spring,69
2023-3256,2023,Spring,73
2023-3257,2023,Spring,52
2023-3258,2023,Spring,92
2023-3259,2023,Spring,58
2023-3260,2023,Spring,79
2023-3261,2023,Spring,83
2023-3262,2023,Spring,70
2023-3263,2023,Spring,80
2023-3264,2023,Spring,86
2023-3265,2023,Spring,74
2023-3266,2023,Spring,83
2023-3267,2023,Spring,73
2023-3268,2023,Spring,70
2023-3269,2023,Spring,88
2023-3270,2023,Spring,66
2023-3271,2023,Spring,71
2023-3272,2023,Spring,90
2023-3273,2023,Spring,71
2023-3274,2023,Spring,92
2023-3275,2023,Spring,83
2023-3276,2023,Spring,57
2023-3277,2023,Spring,73
2023-3278,2023,Spring,92
2023-3279,2023,Spring,64
2023-3280,2023,Spring,73
2023-3281,2023,Spring,85
2023-3282,2023,Spring,68
2023-3283,2023,Spring,79
2023-3284,2023,Spring,59
2023-3285,2023,Spring,73
2023-3286,2023,Spring,70
2023-3287,2023,Spring,89
2023-3288,2023,Spring,72
2023-3289,2023,Spring,67
2023-3290,2023,Spring,61
2023-3291,2023,Spring,53
2023-3292,2023,Spring,72
2023-3293,2023,Spring,94
2023-3294,2023,Spring,58
2023-3295,2023,Spring,83
2023-3296,2023,Spring,61
2023-3297,2023,Spring,97
2023-3298,2023,Spring,68
2023-3299,2023,Spring,72
2023-3300,2023,Spring,69
2023-3301,2023,Spring,79
2023-3302,2023,Spring,88
2023-3303,2023,Spring,62
2023-3304,2023,Spring,72
2023-3305,2023,Spring,100
2023-3306,2023,Spring,65
2023-3307,2023,Spring,84
2023-3308,2023,Spring,77
2023-3309,2023,Spring,63
2023-3310,2023,Spring,65
2023-3311,2023,Spring,73
2023-3312,2023,Spring,62
2023-3313,2023,Spring,71
2023-3314,2023,Spring,63
2023-3315,2023,Spring,71
2023-3316,2023,Spring,58
2023-3317,2023,Spring,70
2023-3318,2023,Spring,68
2023-3319,2023,Spring,100
2023-3320,2023,Spring,64
2023-3321,2023,Spring,65
2023-3322,2023,Spring,87
2023-3323,2023,Spring,84
2023-3324,2023,Spring,72
2023-3325,2023,Spring,57
2023-3326,2023,Spring,99
2023-3327,2023,Spring,63
2023-3328,2023,Spring,66
2023-3329,2023,Spring,73
2023-3330,2023,Spring,69
2023-3331,2023,Spring,75
2023-3332,2023,Spring,89
2023-3333,2023,Spring,75
2023-3334,2023,Spring,100
2023-3335,2023,Spring,71
2023-3336,2023,Spring,85
2023-3337,2023,Spring,67
2023-3338,2023,Spring,89
2023-3339,2023,Spring,58
2023-3340,2023,Spring,67
2023-3341,2023,Spring,71
2023-3342,2023,Spring,85
2023-3343,2023,Spring,44
2023-3344,2023,Spring,67
2023-3345,2023,Spring,81
2023-3346,2023,Spring,78
2023-3347,2023,Spring,73
2023-3348,2023,Spring,69
2023-3349,2023,Spring,99
2023-3350,2023,Spring,81
2023-3351,2023,Spring,71
2023-3352,2023,Spring,75
2023-3353,2023,Spring,68
2023-3354,2023,Spring,76
2023-3355,2023,Spring,48
2023-3356,2023,Spring,65
2023-3357,2023,Spring,82
2023-3358,2023,Spring,100
2023-3359,2023,Spring,58
2023-3360,2023,Spring,77
2023-3361,2023,Spring,67
2023-3362,2023,Spring,71
2023-3363,2023,Spring,75
2023-3364,2023,Spring,98
2023-3365,2023,Spring,78
2023-3366,2023,Spring,72
2023-3367,2023,Spring,84
2023-3368,2023,Spring,56
2023-3369,2023,Spring,83
2023-3370,2023,Spring,91
2023-3371,2023,Spring,72
2023-3372,2023,Spring,73
2023-3373,2023,Spring,90
2023-3374,2023,Spring,90
2023-3375,2023,Spring,83
2023-3376,2023,Spring,62
2023-3377,2023,Spring,40
2023-3378,2023,Spring,80
2023-3379,2023,Spring,98
2023-3380,2023,Spring,98
2023-3381,2023,Spring,80
2023-3382,2023,Spring,93
2023-3383,2023,Spring,78
2023-3384,2023,Spring,66
2023-3385,2023,Spring,69
2023-3386,2023,Spring,78
2023-3387,2023,Spring,82
2023-3388,2023,Spring,53
2023-3389,2023,Spring,76
2023-3390,2023,Spring,83
2023-3391,2023,Spring,70
2023-3392,2023,Spring,73
2023-3393,2023,Spring,75
